case,model,bucket_order,pair_order,offset_mode,matches,total_rows,exact,bit_matches,total_fields,first_mismatch,notes
ex286,prefix_capacity,asc,asc,zero,241,8192,0,29585,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot2,selsum,187,8192,0,28962,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot2,selsum,187,8192,0,28962,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot4,zero,187,8192,0,28738,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot4,zero,187,8192,0,28738,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot4,zero,187,8192,0,28738,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot4,zero,187,8192,0,28738,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc_rot2,selbits,185,8192,0,28880,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc_rot2,selbits,185,8192,0,28880,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot2,selbits,185,8192,0,28880,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot2,selbits,185,8192,0,28880,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,outside,selxor,184,8192,0,28972,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,outside,selxor,184,8192,0,28972,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,outside,selxor,184,8192,0,28972,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,outside,selxor,184,8192,0,28972,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc_rot2,selxor,183,8192,0,28812,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc_rot2,selxor,183,8192,0,28812,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot2,selxor,183,8192,0,28812,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot2,selxor,183,8192,0,28812,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc_rot4,zero,183,8192,0,28523,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc_rot4,zero,183,8192,0,28523,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot4,zero,183,8192,0,28523,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot4,zero,183,8192,0,28523,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot2,selxor,183,8192,0,28073,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot2,selxor,183,8192,0,28073,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot2,selxor,183,8192,0,28073,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot2,selxor,183,8192,0,28073,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc_rot3,selsum,182,8192,0,28869,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc_rot3,selsum,182,8192,0,28869,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot3,selsum,182,8192,0,28869,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot3,selsum,182,8192,0,28869,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot3,selbits,181,8192,0,28756,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot3,selbits,181,8192,0,28756,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot3,selbits,181,8192,0,28756,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot3,selbits,181,8192,0,28756,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,outside,zero,181,8192,0,28679,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,outside,zero,181,8192,0,28679,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,outside,zero,181,8192,0,28679,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,outside,zero,181,8192,0,28679,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot4,selsum,178,8192,0,28860,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot4,selsum,178,8192,0,28860,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot4,selsum,178,8192,0,28860,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot4,selsum,178,8192,0,28860,57344,row=1:pred=0:0:0:0:1:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc_rot1,selbits,178,8192,0,28626,57344,row=1:pred=0:0:0:0:0:1:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc_rot1,selbits,178,8192,0,28626,57344,row=1:pred=0:0:0:0:0:1:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc_rot1,selbits,178,8192,0,28626,57344,row=1:pred=0:0:0:0:0:1:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc_rot1,selbits,178,8192,0,28626,57344,row=1:pred=0:0:0:0:0:1:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot3,zero,178,8192,0,28295,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot3,zero,178,8192,0,28295,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot3,zero,178,8192,0,28295,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot3,zero,178,8192,0,28295,57344,row=2:pred=0:0:0:1:0:0:0:target=0:0:1:0:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc,selxor,170,8192,0,28822,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc,selxor,170,8192,0,28822,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc,selxor,170,8192,0,28822,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc,selxor,170,8192,0,28822,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot2,zero,164,8192,0,28170,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot2,zero,164,8192,0,28170,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot2,zero,164,8192,0,28170,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot2,zero,164,8192,0,28170,57344,row=1:pred=0:0:1:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,desc,zero,158,8192,0,28391,57344,row=1:pred=0:0:0:0:0:0:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,desc,zero,158,8192,0,28391,57344,row=1:pred=0:0:0:0:0:0:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,desc,zero,158,8192,0,28391,57344,row=1:pred=0:0:0:0:0:0:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,desc,zero,158,8192,0,28391,57344,row=1:pred=0:0:0:0:0:0:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc_rot1,selxor,151,8192,0,28383,57344,row=1:pred=0:1:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc_rot1,selxor,151,8192,0,28383,57344,row=1:pred=0:1:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc_rot1,selxor,151,8192,0,28383,57344,row=1:pred=0:1:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc_rot1,selxor,151,8192,0,28383,57344,row=1:pred=0:1:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,outside,selbits,150,8192,0,28448,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,outside,selbits,150,8192,0,28448,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,outside,selbits,150,8192,0,28448,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,outside,selbits,150,8192,0,28448,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,asc,asc,selsum,142,8192,0,28492,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,desc,asc,selsum,142,8192,0,28492,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,center,asc,selsum,142,8192,0,28492,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_capacity,outside,asc,selsum,142,8192,0,28492,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,center,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,center,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,center,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,center,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,outside,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,outside,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,outside,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,outside,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot1,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot1,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot1,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot1,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot2,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot2,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot2,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot2,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot3,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot3,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot3,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot3,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot4,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot4,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot4,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,asc_rot4,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot1,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot1,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot1,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot1,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot2,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot2,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot2,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot2,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot3,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot3,selbits,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot3,selsum,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot3,selxor,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex286,prefix_windows,asc,desc_rot4,zero,2,8192,0,16631,57344,row=1:pred=1:1:1:1:1:1:1:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
