case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex279,ex279_isqrt_support_threshold_xor_arith_wreduce_aig,unsigned_floor_isqrt,support_threshold_xor+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_arith_wreduce_aig.aig,1,1,1,1390,18,25020,10952,2.284514,0,0,5.197,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=arith_wreduce_aig
ex279,ex279_isqrt_support_threshold_xor_synth_preset,unsigned_floor_isqrt,support_threshold_xor+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_synth_preset.aig,1,1,1,1365,17,23205,10952,2.118791,0,0,3.376,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=synth_preset
ex279,ex279_isqrt_support_threshold_xor_synth_preset_d8,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_synth_preset_d8.aig,1,1,1,1365,17,23205,10952,2.118791,0,0,3.519,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=synth_preset_d8
ex279,ex279_isqrt_support_threshold_xor_synth_preset_d10,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_support_threshold_xor.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_support_threshold_xor_synth_preset_d10.aig,1,1,1,1365,17,23205,10952,2.118791,0,0,3.402,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=support_threshold_xor; flow=synth_preset_d10
ex279,ex279_isqrt_prefix4_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_abc_g_aig.aig,1,1,1,1089,16,17424,10952,1.590942,0,0,2.981,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=abc_g_aig
ex279,ex279_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,1089,16,17424,10952,1.590942,0,0,2.998,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix4_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_arith_wreduce_aig.aig,1,1,1,1087,16,17392,10952,1.588020,0,0,3.181,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix4_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_synth_preset.aig,1,1,1,1119,17,19023,10952,1.736943,0,0,2.985,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=synth_preset
ex279,ex279_isqrt_prefix4_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_synth_preset_d8.aig,1,1,1,1119,17,19023,10952,1.736943,0,0,2.966,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d8
ex279,ex279_isqrt_prefix4_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix4_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_bitwise_oh_synth_preset_d10.aig,1,1,1,1119,17,19023,10952,1.736943,0,0,3.016,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_bitwise_oh; flow=synth_preset_d10
ex279,ex279_isqrt_prefix5_bitwise_oh_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_abc_g_aig.aig,1,1,1,1072,17,18224,10952,1.663988,0,0,2.553,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=abc_g_aig
ex279,ex279_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_wreduce_abc_g_aig.aig,1,1,1,1069,17,18173,10952,1.659332,0,0,2.562,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix5_bitwise_oh_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_bitwise_oh+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_arith_wreduce_aig.aig,1,1,1,1073,16,17168,10952,1.567568,0,0,2.656,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix5_bitwise_oh_synth_preset,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_synth_preset.aig,1,1,1,1089,16,17424,10952,1.590942,0,0,2.663,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=synth_preset
ex279,ex279_isqrt_prefix5_bitwise_oh_synth_preset_d8,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_synth_preset_d8.aig,1,1,1,1089,16,17424,10952,1.590942,0,0,2.755,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d8
ex279,ex279_isqrt_prefix5_bitwise_oh_synth_preset_d10,unsigned_floor_isqrt,prefix5_bitwise_oh+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_bitwise_oh.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_bitwise_oh_synth_preset_d10.aig,1,1,1,1089,16,17424,10952,1.590942,0,0,2.642,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_bitwise_oh; flow=synth_preset_d10
ex279,ex279_isqrt_prefix4_range_abc_g_aig,unsigned_floor_isqrt,prefix4_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_abc_g_aig.aig,1,1,1,1111,19,21109,10952,1.927411,0,0,2.377,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=abc_g_aig
ex279,ex279_isqrt_prefix4_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_wreduce_abc_g_aig.aig,1,1,1,1107,18,19926,10952,1.819394,0,0,2.354,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix4_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_arith_wreduce_aig.aig,1,1,1,1104,18,19872,10952,1.814463,0,0,2.387,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix4_range_synth_preset,unsigned_floor_isqrt,prefix4_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.369,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset
ex279,ex279_isqrt_prefix4_range_synth_preset_d8,unsigned_floor_isqrt,prefix4_range+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset_d8.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.352,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset_d8
ex279,ex279_isqrt_prefix4_range_synth_preset_d10,unsigned_floor_isqrt,prefix4_range+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset_d10.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.467,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset_d10
ex279,ex279_isqrt_prefix5_range_abc_g_aig,unsigned_floor_isqrt,prefix5_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_abc_g_aig.aig,1,1,1,1093,18,19674,10952,1.796384,0,0,2.040,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=abc_g_aig
ex279,ex279_isqrt_prefix5_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_wreduce_abc_g_aig.aig,1,1,1,1107,17,18819,10952,1.718316,0,0,2.064,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix5_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_arith_wreduce_aig.aig,1,1,1,1106,18,19908,10952,1.817750,0,0,2.125,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix5_range_synth_preset,unsigned_floor_isqrt,prefix5_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_synth_preset.aig,1,1,1,1087,18,19566,10952,1.786523,0,0,2.157,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=synth_preset
ex279,ex279_isqrt_prefix5_range_synth_preset_d8,unsigned_floor_isqrt,prefix5_range+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_synth_preset_d8.aig,1,1,1,1087,18,19566,10952,1.786523,0,0,2.235,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=synth_preset_d8
ex279,ex279_isqrt_prefix5_range_synth_preset_d10,unsigned_floor_isqrt,prefix5_range+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_prefix5_range.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_prefix5_range_synth_preset_d10.aig,1,1,1,1087,18,19566,10952,1.786523,0,0,2.176,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix5_range; flow=synth_preset_d10
ex279,ex279_isqrt_radix4_wires_abc_g_aig,unsigned_floor_isqrt,radix4_wires+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_abc_g_aig.aig,1,1,1,338,43,14534,10952,1.327064,1,0,0.891,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=abc_g_aig
ex279,ex279_isqrt_radix4_wires_wreduce_abc_g_aig,unsigned_floor_isqrt,radix4_wires+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_wreduce_abc_g_aig.aig,1,1,1,335,43,14405,10952,1.315285,1,0,0.864,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_radix4_wires_arith_wreduce_aig,unsigned_floor_isqrt,radix4_wires+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_arith_wreduce_aig.aig,1,1,1,338,43,14534,10952,1.327064,1,0,0.860,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=arith_wreduce_aig
ex279,ex279_isqrt_radix4_wires_synth_preset,unsigned_floor_isqrt,radix4_wires+synth_preset,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.914,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset
ex279,ex279_isqrt_radix4_wires_synth_preset_d8,unsigned_floor_isqrt,radix4_wires+synth_preset_d8,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset_d8.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.902,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset_d8
ex279,ex279_isqrt_radix4_wires_synth_preset_d10,unsigned_floor_isqrt,radix4_wires+synth_preset_d10,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset_d10.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.909,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset_d10
