case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex272,ex272_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,551,33,18183,10880,1.671232,0,0,0.416,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_hcla6_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square_hcla6+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla6_arith_wreduce_aig.aig,1,1,1,551,33,18183,10880,1.671232,0,0,0.419,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla6; flow=arith_wreduce_aig
ex272,ex272_square_dadda_square_hcla6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_hcla6+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla6_synth_preset_d20.aig,1,1,1,543,33,17919,10880,1.646967,0,0,0.554,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla6; flow=synth_preset_d20
ex272,ex272_square_dadda_square_hcla8_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla8_abc_g_aig.aig,1,1,1,545,34,18530,10880,1.703125,0,0,0.390,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla8; flow=abc_g_aig
ex272,ex272_square_dadda_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,548,34,18632,10880,1.712500,0,0,0.415,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla8; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_hcla8_arith_wreduce_aig,unsigned_square_x_times_x,dadda_square_hcla8+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla8_arith_wreduce_aig.aig,1,1,1,548,34,18632,10880,1.712500,0,0,0.416,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla8; flow=arith_wreduce_aig
ex272,ex272_square_dadda_square_hcla8_synth_preset_d20,unsigned_square_x_times_x,dadda_square_hcla8+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_dadda_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_dadda_square_hcla8_synth_preset_d20.aig,1,1,1,548,32,17536,10880,1.611765,0,0,0.556,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla8; flow=synth_preset_d20
ex272,ex272_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_abc_g_aig.aig,1,1,1,511,38,19418,10880,1.784743,0,0,0.384,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=abc_g_aig
ex272,ex272_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,507,38,19266,10880,1.770772,0,0,0.376,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex272,ex272_square_low_high_split_arith_wreduce_aig,unsigned_square_x_times_x,low_high_split+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_arith_wreduce_aig.aig,1,1,1,579,43,24897,10880,2.288327,0,0,0.392,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=arith_wreduce_aig
ex272,ex272_square_low_high_split_synth_preset_d20,unsigned_square_x_times_x,low_high_split+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_synth_preset_d20.aig,1,1,1,569,44,25036,10880,2.301103,0,0,0.543,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=synth_preset_d20
ex272,ex272_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,539,35,18865,10880,1.733915,0,0,0.417,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex272,ex272_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,538,35,18830,10880,1.730699,0,0,0.426,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex272,ex272_square_low_high_split_hcla_arith_wreduce_aig,unsigned_square_x_times_x,low_high_split_hcla+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_hcla_arith_wreduce_aig.aig,1,1,1,546,36,19656,10880,1.806618,0,0,0.433,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=arith_wreduce_aig
ex272,ex272_square_low_high_split_hcla_synth_preset_d20,unsigned_square_x_times_x,low_high_split_hcla+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low_high_split_hcla_synth_preset_d20.aig,1,1,1,513,37,18981,10880,1.744577,0,0,0.502,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=synth_preset_d20
ex272,ex272_square_karatsuba_square_abc_g_aig,unsigned_square_x_times_x,karatsuba_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_karatsuba_square_abc_g_aig.aig,1,1,1,663,62,41106,10880,3.778125,0,0,0.488,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=karatsuba_square; flow=abc_g_aig
ex272,ex272_square_karatsuba_square_wreduce_abc_g_aig,unsigned_square_x_times_x,karatsuba_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_karatsuba_square_wreduce_abc_g_aig.aig,1,1,1,663,62,41106,10880,3.778125,0,0,0.487,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=karatsuba_square; flow=wreduce_abc_g_aig
ex272,ex272_square_karatsuba_square_arith_wreduce_aig,unsigned_square_x_times_x,karatsuba_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_karatsuba_square_arith_wreduce_aig.aig,1,1,1,703,54,37962,10880,3.489154,0,0,0.488,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=karatsuba_square; flow=arith_wreduce_aig
ex272,ex272_square_karatsuba_square_synth_preset_d20,unsigned_square_x_times_x,karatsuba_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_karatsuba_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_karatsuba_square_synth_preset_d20.aig,1,1,1,698,56,39088,10880,3.592647,0,0,0.578,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=karatsuba_square; flow=synth_preset_d20
ex272,ex272_square_low4_case_high_direct_abc_g_aig,unsigned_square_x_times_x,low4_case_high_direct+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low4_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low4_case_high_direct_abc_g_aig.aig,1,1,1,571,40,22840,10880,2.099265,0,0,0.407,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low4_case_high_direct; flow=abc_g_aig
ex272,ex272_square_low4_case_high_direct_wreduce_abc_g_aig,unsigned_square_x_times_x,low4_case_high_direct+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low4_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low4_case_high_direct_wreduce_abc_g_aig.aig,1,1,1,576,40,23040,10880,2.117647,0,0,0.411,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low4_case_high_direct; flow=wreduce_abc_g_aig
ex272,ex272_square_low4_case_high_direct_synth_preset_d20,unsigned_square_x_times_x,low4_case_high_direct+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low4_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low4_case_high_direct_synth_preset_d20.aig,1,1,1,560,40,22400,10880,2.058824,0,0,0.474,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low4_case_high_direct; flow=synth_preset_d20
ex272,ex272_square_low5_case_high_direct_abc_g_aig,unsigned_square_x_times_x,low5_case_high_direct+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low5_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low5_case_high_direct_abc_g_aig.aig,1,1,1,557,41,22837,10880,2.098989,0,0,0.405,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low5_case_high_direct; flow=abc_g_aig
ex272,ex272_square_low5_case_high_direct_wreduce_abc_g_aig,unsigned_square_x_times_x,low5_case_high_direct+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low5_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low5_case_high_direct_wreduce_abc_g_aig.aig,1,1,1,562,41,23042,10880,2.117831,0,0,0.413,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low5_case_high_direct; flow=wreduce_abc_g_aig
ex272,ex272_square_low5_case_high_direct_synth_preset_d20,unsigned_square_x_times_x,low5_case_high_direct+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/verilog/ex272_square_low5_case_high_direct.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex272/aigs/ex272_square_low5_case_high_direct_synth_preset_d20.aig,1,1,1,545,41,22345,10880,2.053768,0,0,0.476,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low5_case_high_direct; flow=synth_preset_d20
ex273,ex273_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_direct_square_abc_g_aig.aig,1,1,1,1211,61,73871,15078,4.899257,0,0,0.800,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=abc_g_aig
ex273,ex273_square_direct_square_wreduce_abc_g_aig,unsigned_square_x_times_x,direct_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_direct_square_wreduce_abc_g_aig.aig,1,1,1,1211,61,73871,15078,4.899257,0,0,0.796,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=wreduce_abc_g_aig
ex273,ex273_square_direct_square_arith_wreduce_aig,unsigned_square_x_times_x,direct_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_direct_square_arith_wreduce_aig.aig,1,1,1,1211,61,73871,15078,4.899257,0,0,0.797,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=arith_wreduce_aig
ex273,ex273_square_direct_square_synth_preset_d20,unsigned_square_x_times_x,direct_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_direct_square_synth_preset_d20.aig,1,1,1,1178,61,71858,15078,4.765751,0,0,0.903,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=synth_preset_d20
ex273,ex273_square_triangular_balanced_abc_g_aig,unsigned_square_x_times_x,triangular_balanced+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_balanced_abc_g_aig.aig,1,1,1,745,56,41720,15078,2.766945,0,0,1.611,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_balanced; flow=abc_g_aig
ex273,ex273_square_triangular_balanced_wreduce_abc_g_aig,unsigned_square_x_times_x,triangular_balanced+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_balanced_wreduce_abc_g_aig.aig,1,1,1,750,56,42000,15078,2.785515,0,0,1.668,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_balanced; flow=wreduce_abc_g_aig
ex273,ex273_square_triangular_balanced_arith_wreduce_aig,unsigned_square_x_times_x,triangular_balanced+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_balanced_arith_wreduce_aig.aig,1,1,1,754,47,35438,15078,2.350312,0,0,0.749,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_balanced; flow=arith_wreduce_aig
ex273,ex273_square_triangular_balanced_synth_preset_d20,unsigned_square_x_times_x,triangular_balanced+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_balanced.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_balanced_synth_preset_d20.aig,1,1,1,752,46,34592,15078,2.294203,0,0,0.870,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_balanced; flow=synth_preset_d20
ex273,ex273_square_triangular_rows_csa_abc_g_aig,unsigned_square_x_times_x,triangular_rows_csa+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_rows_csa_abc_g_aig.aig,1,1,1,870,50,43500,15078,2.884998,0,0,0.843,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_rows_csa; flow=abc_g_aig
ex273,ex273_square_triangular_rows_csa_wreduce_abc_g_aig,unsigned_square_x_times_x,triangular_rows_csa+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_rows_csa_wreduce_abc_g_aig.aig,1,1,1,874,50,43700,15078,2.898262,0,0,0.883,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_rows_csa; flow=wreduce_abc_g_aig
ex273,ex273_square_triangular_rows_csa_arith_wreduce_aig,unsigned_square_x_times_x,triangular_rows_csa+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_rows_csa_arith_wreduce_aig.aig,1,1,1,873,51,44523,15078,2.952845,0,0,0.858,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_rows_csa; flow=arith_wreduce_aig
ex273,ex273_square_triangular_rows_csa_synth_preset_d20,unsigned_square_x_times_x,triangular_rows_csa+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_triangular_rows_csa.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_triangular_rows_csa_synth_preset_d20.aig,1,1,1,866,52,45032,15078,2.986603,0,0,0.996,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=triangular_rows_csa; flow=synth_preset_d20
ex273,ex273_square_wallace_square_abc_g_aig,unsigned_square_x_times_x,wallace_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_abc_g_aig.aig,1,1,1,732,47,34404,15078,2.281735,0,0,0.742,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=abc_g_aig
ex273,ex273_square_wallace_square_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_wreduce_abc_g_aig.aig,1,1,1,732,47,34404,15078,2.281735,0,0,0.759,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_arith_wreduce_aig.aig,1,1,1,730,45,32850,15078,2.178671,0,0,0.755,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=arith_wreduce_aig
ex273,ex273_square_wallace_square_synth_preset_d20,unsigned_square_x_times_x,wallace_square+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_synth_preset_d20.aig,1,1,1,727,46,33442,15078,2.217933,0,0,0.892,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=synth_preset_d20
ex273,ex273_square_wallace_square_rev_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_rev_abc_g_aig.aig,1,1,1,722,50,36100,15078,2.394217,0,0,0.750,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=abc_g_aig
ex273,ex273_square_wallace_square_rev_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_rev_wreduce_abc_g_aig.aig,1,1,1,722,50,36100,15078,2.394217,0,0,0.760,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_rev_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_rev+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_rev_arith_wreduce_aig.aig,1,1,1,721,51,36771,15078,2.438719,0,0,0.753,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=arith_wreduce_aig
ex273,ex273_square_wallace_square_rev_synth_preset_d20,unsigned_square_x_times_x,wallace_square_rev+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_rev_synth_preset_d20.aig,1,1,1,720,50,36000,15078,2.387585,0,0,0.907,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_outside_abc_g_aig.aig,1,1,1,702,44,30888,15078,2.048548,0,0,0.720,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_outside_wreduce_abc_g_aig.aig,1,1,1,702,44,30888,15078,2.048548,0,0,0.734,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_arith_wreduce_aig,unsigned_square_x_times_x,wallace_square_outside+arith_wreduce_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_outside_arith_wreduce_aig.aig,1,1,1,701,45,31545,15078,2.092121,0,0,0.738,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=arith_wreduce_aig
ex273,ex273_square_wallace_square_outside_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_outside_synth_preset_d20.aig,1,1,1,702,45,31590,15078,2.095105,0,0,0.887,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=synth_preset_d20
ex273,ex273_square_wallace_square_hcla2_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla2+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_hcla2_abc_g_aig.aig,1,1,1,758,40,30320,15078,2.010877,0,0,0.808,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla2; flow=abc_g_aig
ex273,ex273_square_wallace_square_hcla2_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla2+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/verilog/ex273_square_wallace_square_hcla2.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_full2/ex273/aigs/ex273_square_wallace_square_hcla2_wreduce_abc_g_aig.aig,1,1,1,752,42,31584,15078,2.094708,0,0,0.825,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla2; flow=wreduce_abc_g_aig
