case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex216,ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary,bf16_cube,,delta-pair source grouping with hand bit14 boundary,ex216|round94_frontend_structural_bf16|bf16_cube|delta_pair_mode_hilo4_cube_bit14_boundary|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.json,1,1,OK,482,13,6266,3357,1.866548,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex216/verilog/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex216/official_eval/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary/ex216.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex216/logs/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.evaluate.py.log,052e0b8e81cb57fac60a3133d75dc65db887e525dc5e42d67ed81c6653b63acf,d0ca820530037b2d5421d26485bc9addc9d46f9f146f7e41291e997f57eff12b,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex216/aigs/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex216/logs/ex216_r94_bf16_cube_delta_pair_mode_hilo4_cube_bit14_boundary.yosys.log
ex216,ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp,bf16_cube,,current semantic positive-symmetry field base plus selected exp bit13 comparator,ex216|round95_power_tight_bf16|bf16_cube|aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.json,1,1,OK,453,14,6342,3357,1.889187,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/best.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex216/verilog/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex216/official_eval/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp/ex216.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex216/logs/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.evaluate.py.log,8d3710e3de6ecc3571da5396cfc3ba281e0a048d3733ed45501449c038fb3716,e8792e1f9cc54d2d94192fbbf84ccbcccb9086a0bab413e0d4bdbe3296bd3945,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual cube bit14 boundary exp>=128 or exp127 mant>=34; source case attributes parallel_case full_case; generic selected bit overrides bits=13 bit_hi_bits=cmp bit_items=20; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex216/aigs/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex216/logs/ex216_r95_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_bits_13_cmp.yosys.log; runtime_sec=10.640
ex217,ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan,bf16_cbrt,,hi4 first-delta source grouping with selected bit0 repair,ex217|round94_frontend_structural_bf16|bf16_cbrt|delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.json,1,1,OK,632,13,8216,5785,1.420225,1,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/verilog/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/official_eval/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan/ex217.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.evaluate.py.log,e744f9d5a4bd229bad934fbf74a6c8810f94cf4e993ba3e28a2a8074078d7bf1,b5c7df6b4f5db9149fb3fd207fe03a89440b845ba68dbbbc6a24479cea6a5c1b,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/aigs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex217/logs/ex217_r94_bf16_cbrt_delta_pair_first_hilo4_bits_0_bh3_manual_sign_non_nan.yosys.log
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12,bf16_cbrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.json,1,1,OK,587,14,8218,5785,1.420570,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2_manual_sign_non_nan_fix12.aig,,71d12a1fc2bf88e6087058dfe3cfbad9204ac585fc0c735c5b7b99d17ffa9391,035d3b653a2e5a8d9d80d337294a23a8a2ba914368b903f1adc8f69eaf1d8c01,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=0 bit_hi_bits=2 bit_items=32508; manual sign bit override sign && !is_nan
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2,bf16_cbrt,cbrt,delta_pair_first_hilo3_bits_0_bh2_fix2,bf16_cbrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2.json,1,1,OK,591,14,8274,5785,1.430251,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/best.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_bits_0_bh2_fix2.aig,,6f0e9daa1973ceeb6e48115d26953eb821bfbffb6b106d5aeddc6d14717949da,faf02fcf3f50ec65dff0c07f2e6607c70977f1edad9fab92dd3a238ebf39a445,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; generic selected bit overrides bits=0 bit_hi_bits=2 bit_items=32508
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12,bf16_cbrt,cbrt,delta_pair_first_hilo3_mod3_bit0_fix12,bf16_cbrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.json,1,1,OK,603,15,9045,5785,1.563526,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3_mod3_bit0_fix12.aig,,9a7d20ad37c22efeab1809273441cf3323f61e9691d17ef49834e76aff78134b,04d8fa01aa4df8b790301e4b63aecd6a98adcb270b191ee242245adf9c2db15b,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692; mod3/mant selected bit override bit=0 items=184
ex217,ex217_bf16_cbrt_delta_pair_first_hilo3,bf16_cbrt,cbrt,delta_pair_first_hilo3,bf16_cbrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_bf16_cbrt_delta_pair_first_hilo3.json,1,1,OK,630,15,9450,5785,1.633535,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/candidates.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_delta_pair_first_hilo3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_delta_pair_first_hilo3.aig,,7e28713c6c5839e6ffb2297eee752219d4c7ba78345a2ce6ca2180016550c93d,7459a6dcc2f57be9dd7b464a35665d9dc07ab8d576d7304c5c658979c631e5d4,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27692
ex217,ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta,bf16_cbrt,cbrt,legacy_positive_default_exp_mant_delta,bf16_cbrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/verilog/ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/aigs/ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex217/metadata/ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta.json,1,1,OK,679,16,10864,5785,1.877960,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/candidates.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/verilog/ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex217/aigs/ex217_bf16_cbrt_legacy_positive_default_exp_mant_delta.aig,,5b09f3e87b16f0707db9a4f87cc6f84c1571755fdcb309e5f58421be46d57f4b,b5f5098a2305ea27a6e45d3ac61f9f82ebfd03168d4be5f944238fbd2647cba9,semantic model exact over 65536 inputs; legacy bf16_verilog_search positive_default_exp_mant_delta; 33024; default=sign_flip; exceptions=127
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_caseattrs_fix9,bf16_reciprocal_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.json,1,1,OK,467,13,6071,3222,1.884233,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/best.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/seeds/bf16/ex200_ex219_current/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.v,student/seeds/bf16/ex200_ex219_current/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9.aig,,5557b0d6d055189e157acd2bf1026d3d23d50ab81fc70c19904e643aa3744447,c549df6a230590d9a2dd010020d832d2018a096f3839d35f990a5d9ed700497a,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_manual_sign_casez_fix13,bf16_reciprocal_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.json,1,1,OK,467,14,6538,3222,2.029174,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_manual_sign_casez_fix13.aig,,c708be623f49af99ed878c255fcd2f3d511ca1d30e63eef039ad39eff026825b,3ee1d349495fbc29b79cafc7cc6f303fc73985f91393bf09d52ccd21abb330ef,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; manual sign bit casez override
ex218,ex218_special_shell_norm_lo15_abc_g_aig_r21,bf16_reciprocal_cube_special_shell_abs_magnitude,,normal_exp_mant_lo15_table,ex218|bf16_reciprocal_cube_special_shell_abs_magnitude|normal_exp_mant_lo15_table|sign_nan_shell_plus_special_exp_shell|yosys_abc_g_aig|DAZ_reciprocal_cube_BF16_RNE_FTZ|15bit_abs_magnitude_case,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_special_shell_norm_lo15_abc_g_aig_r21.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_special_shell_norm_lo15_abc_g_aig_r21.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_special_shell_norm_lo15_abc_g_aig_r21.json,1,1,OK,476,14,6664,3222,2.068281,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round21_20260613_0040/agent_shards/bf16-final-r21/candidates.csv,ex200_ex299_frontend_refgap_round21_20260613_0040,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/verilog/ex218_special_shell_norm_lo15_abc_g_aig_r21.v,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/official_eval/ex218_special_shell_norm_lo15_abc_g_aig_r21/ex218.aig,student/work/ex200_ex299_frontend_refgap_round21_20260613_0040/bf16-final-r21/ex218/logs/ex218_special_shell_norm_lo15_abc_g_aig_r21.evaluate.py.log,3667e7bafe6fcf59756152b42ab1b4682f62239bd9b8a7c16bf752b7711cc618,78805ec6dda84af824b2b8e9a1a69f95f4aec7a96f777210df4d50ee088e7dd0,local ABC CEC equivalent; generated in 7.588s
ex218,ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp,bf16_reciprocal_cube,,round19 decoded field selector plus selected bit8 comparator,ex218|round95_power_tight_bf16|bf16_reciprocal_cube|field_selector_r19_bits_8_cmp|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.json,1,1,OK,480,14,6720,3222,2.085661,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/best.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex218/verilog/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex218/official_eval/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp/ex218.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex218/logs/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.evaluate.py.log,7db06c0b4a8f70946b0065633770f52886ab4466a378dc0d684d2ffb9de8ce80,0f8b10fc8e15d0d43dce6000c5c48e87ab7fb795ecfd2695735233cfe667f30b,semantic model exact over 65536 inputs; round19 decoded field selector source; module renamed for round95; generic selected bit overrides bits=8 bit_hi_bits=cmp bit_items=434; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex218/aigs/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex218/logs/ex218_r95_bf16_reciprocal_cube_field_selector_r19_bits_8_cmp.yosys.log; runtime_sec=17.010
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15,bf16_reciprocal_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.json,1,1,OK,484,14,6776,3222,2.103042,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.v,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_caseattrs_fix9_bits_13_bh1_fix15.aig,,139759384504b7ef105355e8fd4fc54ffcc40b792a961072497400c05c93763d,cf493928a3990d3f1b2a8c540e3ca67911597d6c5da3755f4d8dbe073f7485ba,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; source case attributes parallel_case full_case; generic selected bit overrides bits=13 bit_hi_bits=1 bit_items=118
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_4_bh1_fix3,bf16_reciprocal_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex218/metadata/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3.json,1,1,OK,458,15,6870,3222,2.132216,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/best.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_4_bh1_fix3.aig,,12ae5533dfe4b205201d9d1d89ef59a284ff2e87380f49f55bcd6a503c59fb25,195b3e3e25b62b22acd2cee0dcfd014d5e4f4296a5036cb0f05790040d769264,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=4 bit_hi_bits=1 bit_items=10508
