case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex270,ex270_square_wallace_square_outside_csel3_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_csel3_abc_g_aig.aig,1,1,1,192,20,3840,2076,1.849711,0,0,0.262,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside_csel3; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,716,39,27924,15078,1.851970,0,0,0.762,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,715,39,27885,15078,1.849383,0,0,0.915,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel6_synth_preset_d20.aig,1,1,1,715,39,27885,15078,1.849383,0,0,0.920,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=synth_preset_d20
ex273,ex273_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,725,38,27550,15078,1.827165,0,0,0.749,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,723,37,26751,15078,1.774174,0,0,0.771,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,724,37,26788,15078,1.776628,0,0,0.929,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel8_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_wallace_square_outside_csel8_synth_preset_d20.aig,1,1,1,724,37,26788,15078,1.776628,0,0,0.929,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=synth_preset_d20
ex273,ex273_square_dadda_square_csel4_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel4_abc_g_aig.aig,1,1,1,747,40,29880,15078,1.981695,0,0,0.784,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel4; flow=abc_g_aig
ex273,ex273_square_dadda_square_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel4_wreduce_abc_g_aig.aig,1,1,1,747,40,29880,15078,1.981695,0,0,0.804,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel4; flow=wreduce_abc_g_aig
ex273,ex273_square_dadda_square_csel4_synth_preset,unsigned_square_x_times_x,dadda_square_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel4_synth_preset.aig,1,1,1,746,40,29840,15078,1.979042,0,0,0.961,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel4; flow=synth_preset
ex273,ex273_square_dadda_square_csel4_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel4_synth_preset_d20.aig,1,1,1,746,40,29840,15078,1.979042,0,0,0.958,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel4; flow=synth_preset_d20
ex273,ex273_square_dadda_square_csel6_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel6_abc_g_aig.aig,1,1,1,743,41,30463,15078,2.020361,0,0,0.775,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel6; flow=abc_g_aig
ex273,ex273_square_dadda_square_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel6_wreduce_abc_g_aig.aig,1,1,1,743,41,30463,15078,2.020361,0,0,0.797,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel6; flow=wreduce_abc_g_aig
ex273,ex273_square_dadda_square_csel6_synth_preset,unsigned_square_x_times_x,dadda_square_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel6_synth_preset.aig,1,1,1,743,41,30463,15078,2.020361,0,0,0.957,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel6; flow=synth_preset
ex273,ex273_square_dadda_square_csel6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/verilog/ex273_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex273/aigs/ex273_square_dadda_square_csel6_synth_preset_d20.aig,1,1,1,743,41,30463,15078,2.020361,0,0,0.958,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=dadda_square_csel6; flow=synth_preset_d20
ex274,ex274_square_wallace_square_outside_csel3_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel3_abc_g_aig.aig,1,1,1,965,46,44390,21630,2.052242,0,0,3.447,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel3; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel3_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel3+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel3_wreduce_abc_g_aig.aig,1,1,1,965,46,44390,21630,2.052242,0,0,3.437,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel3; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel3_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel3_synth_preset.aig,1,1,1,963,47,45261,21630,2.092510,0,0,3.631,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel3; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel3_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel3+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel3.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel3_synth_preset_d20.aig,1,1,1,963,47,45261,21630,2.092510,0,0,3.586,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel3; flow=synth_preset_d20
ex274,ex274_square_wallace_square_outside_csel4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel4_abc_g_aig.aig,1,1,1,964,46,44344,21630,2.050116,0,0,3.343,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel4; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel4_wreduce_abc_g_aig.aig,1,1,1,965,46,44390,21630,2.052242,0,0,4.116,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel4; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel4_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel4_synth_preset.aig,1,1,1,959,46,44114,21630,2.039482,0,0,4.098,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel4; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel4_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel4_synth_preset_d20.aig,1,1,1,959,46,44114,21630,2.039482,0,0,3.606,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel4; flow=synth_preset_d20
ex274,ex274_square_wallace_square_outside_csel5_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel5_abc_g_aig.aig,1,1,1,966,46,44436,21630,2.054369,0,0,3.388,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel5; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel5+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel5_wreduce_abc_g_aig.aig,1,1,1,966,46,44436,21630,2.054369,0,0,3.418,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel5; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel5_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel5_synth_preset.aig,1,1,1,961,46,44206,21630,2.043736,0,0,3.635,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel5; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel5_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel5+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel5.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel5_synth_preset_d20.aig,1,1,1,961,46,44206,21630,2.043736,0,0,3.595,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel5; flow=synth_preset_d20
ex274,ex274_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,967,44,42548,21630,1.967083,0,0,3.385,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,970,44,42680,21630,1.973185,0,0,3.394,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,964,44,42416,21630,1.960980,0,0,3.559,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel6_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel6_synth_preset_d20.aig,1,1,1,964,44,42416,21630,1.960980,0,0,3.588,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=synth_preset_d20
ex274,ex274_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,957,49,46893,21630,2.167961,0,0,3.366,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,961,49,47089,21630,2.177023,0,0,3.439,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,957,48,45936,21630,2.123717,0,0,3.542,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel8_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_wallace_square_outside_csel8_synth_preset_d20.aig,1,1,1,957,48,45936,21630,2.123717,0,0,3.536,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=synth_preset_d20
ex274,ex274_square_dadda_square_csel4_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel4_abc_g_aig.aig,1,1,1,1001,48,48048,21630,2.221359,0,0,3.446,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel4; flow=abc_g_aig
ex274,ex274_square_dadda_square_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel4+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel4_wreduce_abc_g_aig.aig,1,1,1,1001,48,48048,21630,2.221359,0,0,3.399,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel4; flow=wreduce_abc_g_aig
ex274,ex274_square_dadda_square_csel4_synth_preset,unsigned_square_x_times_x,dadda_square_csel4+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel4_synth_preset.aig,1,1,1,995,48,47760,21630,2.208044,0,0,3.574,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel4; flow=synth_preset
ex274,ex274_square_dadda_square_csel4_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel4+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel4.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel4_synth_preset_d20.aig,1,1,1,995,48,47760,21630,2.208044,0,0,3.590,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel4; flow=synth_preset_d20
ex274,ex274_square_dadda_square_csel6_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel6_abc_g_aig.aig,1,1,1,1013,46,46598,21630,2.154323,0,0,3.404,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel6; flow=abc_g_aig
ex274,ex274_square_dadda_square_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_csel6+wreduce_abc_g_aig,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel6_wreduce_abc_g_aig.aig,1,1,1,1013,46,46598,21630,2.154323,0,0,3.421,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel6; flow=wreduce_abc_g_aig
ex274,ex274_square_dadda_square_csel6_synth_preset,unsigned_square_x_times_x,dadda_square_csel6+synth_preset,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel6_synth_preset.aig,1,1,1,1005,46,46230,21630,2.137309,0,0,3.621,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel6; flow=synth_preset
ex274,ex274_square_dadda_square_csel6_synth_preset_d20,unsigned_square_x_times_x,dadda_square_csel6+synth_preset_d20,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/verilog/ex274_square_dadda_square_csel6.v,student/work/ex270_ex274_square_carryselect2_20260609_1138/ex274/aigs/ex274_square_dadda_square_csel6_synth_preset_d20.aig,1,1,1,1005,46,46230,21630,2.137309,0,0,3.600,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=dadda_square_csel6; flow=synth_preset_d20
