case,input_width,output_width,onehot_valid,token_order,preference_style,output_transform,row_matches,total_rows,bit_matches,total_bits,exact,onehot_slots,order_bits,first_mismatch
ex288,15,15,1,reverse,home_bidir,rotate_right1,14,32768,262838,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,home_bidir_rev,identity,124,32768,265296,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,home_bidir_rev,reverse,50,32768,264550,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,home_bidir_rev,rotate_left1,8,32768,260906,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,home_bidir_rev,rotate_right1,14,32768,262424,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_freq,identity,212,32768,265726,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_freq,reverse,93,32768,264400,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq,rotate_left1,29,32768,261330,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq,rotate_right1,26,32768,261314,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_freq_cw,identity,212,32768,265726,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_freq_cw,reverse,93,32768,264400,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq_cw,rotate_left1,29,32768,261330,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq_cw,rotate_right1,26,32768,261314,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_freq_ccw,identity,212,32768,265726,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_freq_ccw,reverse,93,32768,264400,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq_ccw,rotate_left1,29,32768,261330,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_freq_ccw,rotate_right1,26,32768,261314,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_first,identity,112,32768,264436,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_first,reverse,39,32768,263988,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first,rotate_left1,6,32768,260654,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first,rotate_right1,10,32768,261374,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_first_cw,identity,112,32768,264436,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_first_cw,reverse,39,32768,263988,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first_cw,rotate_left1,6,32768,260654,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first_cw,rotate_right1,10,32768,261374,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,reverse,pair_first_ccw,identity,112,32768,264436,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,reverse,pair_first_ccw,reverse,39,32768,263988,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first_ccw,rotate_left1,6,32768,260654,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,reverse,pair_first_ccw,rotate_right1,10,32768,261374,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,home_cw,identity,120,32768,264006,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,home_cw,reverse,45,32768,263036,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_cw,rotate_left1,11,32768,260412,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_cw,rotate_right1,20,32768,261928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,home_ccw,identity,145,32768,266012,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,home_ccw,reverse,73,32768,263536,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_ccw,rotate_left1,23,32768,263782,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_ccw,rotate_right1,27,32768,263128,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,home_bidir,identity,120,32768,264046,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,home_bidir,reverse,42,32768,263458,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_bidir,rotate_left1,9,32768,260162,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_bidir,rotate_right1,18,32768,262372,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,home_bidir_rev,identity,124,32768,264956,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,home_bidir_rev,reverse,43,32768,264262,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_bidir_rev,rotate_left1,7,32768,260788,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,home_bidir_rev,rotate_right1,14,32768,262240,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_freq,identity,217,32768,265524,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_freq,reverse,86,32768,263802,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq,rotate_left1,32,32768,261398,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq,rotate_right1,15,32768,260112,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_freq_cw,identity,217,32768,265524,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_freq_cw,reverse,86,32768,263802,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq_cw,rotate_left1,32,32768,261398,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq_cw,rotate_right1,15,32768,260112,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_freq_ccw,identity,217,32768,265524,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_freq_ccw,reverse,86,32768,263802,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq_ccw,rotate_left1,32,32768,261398,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_freq_ccw,rotate_right1,15,32768,260112,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_first,identity,109,32768,265048,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_first,reverse,40,32768,264498,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first,rotate_left1,13,32768,260900,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first,rotate_right1,17,32768,262538,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_first_cw,identity,109,32768,265048,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_first_cw,reverse,40,32768,264498,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first_cw,rotate_left1,13,32768,260900,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first_cw,rotate_right1,17,32768,262538,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home,pair_first_ccw,identity,109,32768,265048,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home,pair_first_ccw,reverse,40,32768,264498,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first_ccw,rotate_left1,13,32768,260900,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home,pair_first_ccw,rotate_right1,17,32768,262538,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,12:8:9:11:3:10:13:14:2:6:7:4:5:1:0,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,home_cw,identity,120,32768,264006,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,home_cw,reverse,45,32768,263036,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_cw,rotate_left1,11,32768,260412,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_cw,rotate_right1,20,32768,261928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,home_ccw,identity,145,32768,266012,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,home_ccw,reverse,73,32768,263536,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_ccw,rotate_left1,23,32768,263782,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_ccw,rotate_right1,27,32768,263128,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir,identity,113,32768,265720,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,home_bidir,reverse,40,32768,264372,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir,rotate_left1,12,32768,261270,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir,rotate_right1,23,32768,263362,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir_rev,identity,127,32768,264956,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,home_bidir_rev,reverse,69,32768,264156,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir_rev,rotate_left1,15,32768,262284,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,home_bidir_rev,rotate_right1,23,32768,262968,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq,identity,147,32768,263824,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_freq,reverse,77,32768,265024,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq,rotate_left1,12,32768,261692,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq,rotate_right1,21,32768,260930,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_cw,identity,147,32768,263824,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_freq_cw,reverse,77,32768,265024,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_cw,rotate_left1,12,32768,261692,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_cw,rotate_right1,21,32768,260930,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_ccw,identity,147,32768,263824,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_freq_ccw,reverse,77,32768,265024,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_ccw,rotate_left1,12,32768,261692,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_freq_ccw,rotate_right1,21,32768,260930,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_first,identity,115,32768,265582,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_first,reverse,48,32768,263764,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first,rotate_left1,5,32768,259890,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first,rotate_right1,15,32768,263534,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_cw,identity,115,32768,265582,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_first_cw,reverse,48,32768,263764,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_cw,rotate_left1,5,32768,259890,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_cw,rotate_right1,15,32768,263534,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_ccw,identity,115,32768,265582,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,home_reverse,pair_first_ccw,reverse,48,32768,263764,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_ccw,rotate_left1,5,32768,259890,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,home_reverse,pair_first_ccw,rotate_right1,15,32768,263534,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,0:1:4:5:2:6:7:14:3:10:13:11:8:9:12,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,home_cw,identity,120,32768,264006,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,home_cw,reverse,45,32768,263036,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_cw,rotate_left1,11,32768,260412,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
ex288,15,15,1,center,home_cw,rotate_right1,20,32768,261928,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x2000:exp=0x4000
ex288,15,15,1,center,home_ccw,identity,145,32768,266012,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x3:pred=0x6000:exp=0xc
ex288,15,15,1,center,home_ccw,reverse,73,32768,263536,491520,0,14:13:9:5:11:11:9:9:3:3:5:4:1:5:8,7:6:8:5:9:4:10:3:11:2:12:1:13:0:14,in=0x1:pred=0x1:exp=0x4000
