case,metric,candidate,sample_matches,sample_total,full_matches,full_total,bit_matches,bit_total,input_perm,output_perm,notes
ex289,complement_perm_duality,qpair:id|rev+ps1,196,274,33712,65536,984928,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:7:6:4:5:3:2:1:0,full_first_mismatch=x=0x5;xp=0xfffa;got=0xff5f;pred=0xff6f
ex289,complement_perm_duality,qpair:id|rev+postps1,196,274,33712,65536,984928,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:10:11:9:8:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x8;xp=0xfff7;got=0xfbff;pred=0xf7ff
ex289,complement_perm_duality,qpair:id|rev+ps2,196,274,33744,65536,984992,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:6:7:5:4:3:2:1:0,full_first_mismatch=x=0x4;xp=0xfffb;got=0xffbf;pred=0xff7f
ex289,complement_perm_duality,qpair:id|rev+postps2,196,274,33744,65536,984992,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:8:9:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x9;xp=0xfff6;got=0xf5ff;pred=0xf6ff
ex289,complement_perm_duality,base:id|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,base:id|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps1|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:8:9:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps1|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:8:9:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps2|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:8:9:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps2|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:8:9:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps3|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:8:9:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps3|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:8:9:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps4|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:9:8:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps4|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:9:8:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps5|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:9:8:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps5|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:9:8:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps6|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:9:8:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps6|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:9:8:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps7|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:9:8:10:11:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps7|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:9:8:10:11:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps8|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps8|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:8:9:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+ps9|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:8:9:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+ps9|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:8:9:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+psa|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:8:9:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+psa|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:8:9:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+psb|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:8:9:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+psb|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:8:9:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+psc|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:9:8:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+psc|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:6:7:9:8:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+psd|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:9:8:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+psd|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:6:7:9:8:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+pse|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:9:8:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+pse|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:4:5:7:6:9:8:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,pinpair:id+psf|aff7_7,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:9:8:11:10:12:13:14:15,7:14:5:12:3:10:1:8:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,pinpair:id+psf|aff7_15,146,274,10830,65536,859664,1048576,0:1:2:3:5:4:7:6:9:8:11:10:12:13:14:15,15:6:13:4:11:2:9:0:7:14:5:12:3:10:1:8,full_first_mismatch=x=0x2;xp=0xfffd;got=0xfffb;pred=0xfbff
ex289,complement_perm_duality,qpair:id|rev+ps3,134,274,16720,65536,921344,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:9:8:6:7:4:5:3:2:1:0,full_first_mismatch=x=0x4;xp=0xfffb;got=0xffbf;pred=0xff7f
ex289,complement_perm_duality,qpair:id|rev+postps3,134,274,16720,65536,921344,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:10:11:8:9:7:6:5:4:3:2:1:0,full_first_mismatch=x=0x8;xp=0xfff7;got=0xfbff;pred=0xf7ff
ex289,complement_perm_duality,qpair:id|rev+ps6,134,274,17232,65536,921408,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:8:9:6:7:5:4:3:2:1:0,full_first_mismatch=x=0x4;xp=0xfffb;got=0xffbf;pred=0xff7f
ex289,complement_perm_duality,qpair:id|rev+ps9,134,274,17136,65536,921280,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:10:11:9:8:7:6:4:5:3:2:1:0,full_first_mismatch=x=0x5;xp=0xfffa;got=0xff5f;pred=0xff6f
ex289,complement_perm_duality,qpair:id|rev+ps5,126,274,16304,65536,921344,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:11:10:8:9:7:6:4:5:3:2:1:0,full_first_mismatch=x=0x5;xp=0xfffa;got=0xff5f;pred=0xff6f
ex289,complement_perm_duality,qpair:id|rev+postps5,126,274,16304,65536,921344,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,15:14:13:12:10:11:9:8:6:7:5:4:3:2:1:0,full_first_mismatch=x=0x4;xp=0xfffb;got=0xffbf;pred=0xff7f
ex289,complement_perm_duality,qpair:id|aff7_7+ps1,108,274,4710,65536,812096,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:14:4:12:3:10:1:8:15:6:13:5:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
ex289,complement_perm_duality,qpair:id|aff7_7+postps2,108,274,4702,65536,812128,1048576,0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15,7:14:5:12:3:10:8:1:15:6:13:4:11:2:9:0,full_first_mismatch=x=0x1;xp=0xfffe;got=0xfffd;pred=0xfdff
