case,model,input_order,output_order,layer,layer_size,matches,match_ratio,param,mean_cyclic_distance,max_cyclic_distance
ex286,affine,gray_value,rev_gray_value,8,1287,9,0.006993,a=1;b=1,295.881119,642
ex286,affine,gray_value,rev_gray_value,9,715,7,0.009790,a=1;b=0,163.731469,357
ex286,affine,gray_value,rev_gray_value,10,286,7,0.024476,a=1;b=0,68.860140,143
ex286,affine,gray_value,rev_gray_value,11,78,4,0.051282,a=-1;b=16,17.217949,39
ex286,affine,gray_value,rev_gray_value,12,13,4,0.307692,a=-1;b=1,1.692308,6
ex286,affine,gray_value,rev_gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,rev_value,1,13,4,0.307692,a=-1;b=6,1.769231,4
ex286,affine,gray_value,rev_value,2,78,6,0.076923,a=1;b=4,12.089744,39
ex286,affine,gray_value,rev_value,3,286,7,0.024476,a=7;b=226,63.674825,142
ex286,affine,gray_value,rev_value,4,715,9,0.012587,a=1;b=669,153.823776,357
ex286,affine,gray_value,rev_value,5,1287,6,0.004662,a=1;b=57,292.403263,643
ex286,affine,gray_value,rev_value,6,1716,6,0.003497,a=-1;b=958,394.103730,857
ex286,affine,gray_value,rev_value,7,1716,8,0.004662,a=-5;b=593,415.798368,858
ex286,affine,gray_value,rev_value,8,1287,7,0.005439,a=1;b=1027,320.365190,643
ex286,affine,gray_value,rev_value,9,715,7,0.009790,a=-2;b=165,178.707692,357
ex286,affine,gray_value,rev_value,10,286,5,0.017483,a=5;b=29,65.412587,143
ex286,affine,gray_value,rev_value,11,78,5,0.064103,a=-11;b=32,17.243590,39
ex286,affine,gray_value,rev_value,12,13,4,0.307692,a=1;b=12,1.692308,6
ex286,affine,gray_value,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,reverse_gray_then_reverse,1,13,4,0.307692,a=5;b=0,2.538462,6
ex286,affine,gray_value,reverse_gray_then_reverse,2,78,5,0.064103,a=-1;b=26,19.141026,38
ex286,affine,gray_value,reverse_gray_then_reverse,3,286,6,0.020979,a=-3;b=87,69.723776,141
ex286,affine,gray_value,reverse_gray_then_reverse,4,715,7,0.009790,a=2;b=64,167.676923,357
ex286,affine,gray_value,reverse_gray_then_reverse,5,1287,7,0.005439,a=-5;b=809,289.668998,643
ex286,affine,gray_value,reverse_gray_then_reverse,6,1716,7,0.004079,a=-5;b=402,412.076340,858
ex286,affine,gray_value,reverse_gray_then_reverse,7,1716,7,0.004079,a=1;b=13,433.072261,858
ex286,affine,gray_value,reverse_gray_then_reverse,8,1287,6,0.004662,a=7;b=132,309.706294,643
ex286,affine,gray_value,reverse_gray_then_reverse,9,715,7,0.009790,a=-1;b=287,174.241958,357
ex286,affine,gray_value,reverse_gray_then_reverse,10,286,6,0.020979,a=5;b=37,61.069930,142
ex286,affine,gray_value,reverse_gray_then_reverse,11,78,9,0.115385,a=1;b=66,12.230769,37
ex286,affine,gray_value,reverse_gray_then_reverse,12,13,4,0.307692,a=1;b=12,1.692308,6
ex286,affine,gray_value,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,gray_value,value,1,13,4,0.307692,a=1;b=6,1.769231,4
ex286,affine,gray_value,value,2,78,5,0.064103,a=-1;b=74,17.410256,38
ex286,affine,gray_value,value,3,286,6,0.020979,a=-3;b=20,68.426573,142
ex286,affine,gray_value,value,4,715,7,0.009790,a=-1;b=578,166.261538,357
ex286,affine,gray_value,value,5,1287,7,0.005439,a=2;b=76,302.379176,643
ex286,affine,gray_value,value,6,1716,7,0.004079,a=-1;b=1395,420.329254,858
ex286,affine,gray_value,value,7,1716,7,0.004079,a=-1;b=604,414.497669,858
ex286,affine,gray_value,value,8,1287,8,0.006216,a=-7;b=908,322.873349,643
ex286,affine,gray_value,value,9,715,6,0.008392,a=1;b=624,168.074126,356
ex286,affine,gray_value,value,10,286,6,0.020979,a=1;b=281,71.895105,143
ex286,affine,gray_value,value,11,78,9,0.115385,a=-1;b=12,11.589744,37
ex286,affine,gray_value,value,12,13,4,0.307692,a=-1;b=0,1.692308,6
ex286,affine,gray_value,value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,brgc_index,1,13,4,0.307692,a=-1;b=5,1.769231,4
ex286,affine,rev_brgc_index,brgc_index,2,78,6,0.076923,a=-1;b=6,16.602564,38
ex286,affine,rev_brgc_index,brgc_index,3,286,6,0.020979,a=3;b=183,67.853147,143
ex286,affine,rev_brgc_index,brgc_index,4,715,8,0.011189,a=1;b=0,183.328671,357
ex286,affine,rev_brgc_index,brgc_index,5,1287,7,0.005439,a=-1;b=930,311.219891,643
ex286,affine,rev_brgc_index,brgc_index,6,1716,6,0.003497,a=7;b=488,427.421329,858
ex286,affine,rev_brgc_index,brgc_index,7,1716,7,0.004079,a=1;b=221,439.370629,858
ex286,affine,rev_brgc_index,brgc_index,8,1287,7,0.005439,a=-1;b=1030,324.469308,643
ex286,affine,rev_brgc_index,brgc_index,9,715,8,0.011189,a=1;b=713,196.113287,357
ex286,affine,rev_brgc_index,brgc_index,10,286,7,0.024476,a=3;b=142,71.132867,143
ex286,affine,rev_brgc_index,brgc_index,11,78,5,0.064103,a=-1;b=62,17.192308,38
ex286,affine,rev_brgc_index,brgc_index,12,13,4,0.307692,a=-1;b=6,2.230769,6
ex286,affine,rev_brgc_index,brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,gray_then_reverse,1,13,4,0.307692,a=1;b=7,1.846154,4
ex286,affine,rev_brgc_index,gray_then_reverse,2,78,5,0.064103,a=1;b=45,17.564103,39
ex286,affine,rev_brgc_index,gray_then_reverse,3,286,5,0.017483,a=-7;b=2,65.965035,143
ex286,affine,rev_brgc_index,gray_then_reverse,4,715,6,0.008392,a=7;b=605,179.829371,357
ex286,affine,rev_brgc_index,gray_then_reverse,5,1287,6,0.004662,a=-5;b=244,302.980575,643
ex286,affine,rev_brgc_index,gray_then_reverse,6,1716,7,0.004079,a=-7;b=106,416.929487,858
ex286,affine,rev_brgc_index,gray_then_reverse,7,1716,7,0.004079,a=1;b=1505,428.371795,858
ex286,affine,rev_brgc_index,gray_then_reverse,8,1287,7,0.005439,a=-7;b=1192,323.304584,643
ex286,affine,rev_brgc_index,gray_then_reverse,9,715,6,0.008392,a=-2;b=35,170.365035,357
ex286,affine,rev_brgc_index,gray_then_reverse,10,286,6,0.020979,a=-7;b=262,71.034965,142
ex286,affine,rev_brgc_index,gray_then_reverse,11,78,6,0.076923,a=1;b=63,17.397436,38
ex286,affine,rev_brgc_index,gray_then_reverse,12,13,4,0.307692,a=-1;b=9,2.153846,6
ex286,affine,rev_brgc_index,gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,gray_value,1,13,4,0.307692,a=-1;b=5,1.769231,4
ex286,affine,rev_brgc_index,gray_value,2,78,6,0.076923,a=-1;b=12,17.179487,39
ex286,affine,rev_brgc_index,gray_value,3,286,6,0.020979,a=1;b=71,67.692308,143
ex286,affine,rev_brgc_index,gray_value,4,715,6,0.008392,a=-2;b=260,179.671329,357
ex286,affine,rev_brgc_index,gray_value,5,1287,7,0.005439,a=-7;b=461,313.612277,643
ex286,affine,rev_brgc_index,gray_value,6,1716,7,0.004079,a=7;b=127,430.576923,858
ex286,affine,rev_brgc_index,gray_value,7,1716,6,0.003497,a=-5;b=1321,414.829254,858
ex286,affine,rev_brgc_index,gray_value,8,1287,7,0.005439,a=7;b=703,317.390054,642
ex286,affine,rev_brgc_index,gray_value,9,715,6,0.008392,a=1;b=249,171.556643,357
ex286,affine,rev_brgc_index,gray_value,10,286,6,0.020979,a=7;b=230,68.993007,143
ex286,affine,rev_brgc_index,gray_value,11,78,4,0.051282,a=-7;b=16,17.256410,38
ex286,affine,rev_brgc_index,gray_value,12,13,4,0.307692,a=1;b=4,2.076923,6
ex286,affine,rev_brgc_index,gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_brgc_index,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_brgc_index,rev_brgc_index,2,78,5,0.064103,a=-1;b=74,15.564103,39
ex286,affine,rev_brgc_index,rev_brgc_index,3,286,6,0.020979,a=-3;b=187,72.206294,143
ex286,affine,rev_brgc_index,rev_brgc_index,4,715,10,0.013986,a=1;b=0,176.099301,356
ex286,affine,rev_brgc_index,rev_brgc_index,5,1287,14,0.010878,a=1;b=0,302.111111,642
ex286,affine,rev_brgc_index,rev_brgc_index,6,1716,10,0.005828,a=1;b=0,420.379371,857
ex286,affine,rev_brgc_index,rev_brgc_index,7,1716,9,0.005245,a=7;b=294,419.847902,858
ex286,affine,rev_brgc_index,rev_brgc_index,8,1287,6,0.004662,a=-5;b=15,311.155400,642
ex286,affine,rev_brgc_index,rev_brgc_index,9,715,9,0.012587,a=1;b=4,192.184615,355
ex286,affine,rev_brgc_index,rev_brgc_index,10,286,8,0.027972,a=1;b=0,73.181818,143
ex286,affine,rev_brgc_index,rev_brgc_index,11,78,11,0.141026,a=1;b=0,17.000000,38
ex286,affine,rev_brgc_index,rev_brgc_index,12,13,4,0.307692,a=1;b=0,2.230769,6
ex286,affine,rev_brgc_index,rev_brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_gray_value,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_brgc_index,rev_gray_value,2,78,6,0.076923,a=11;b=8,16.987179,38
ex286,affine,rev_brgc_index,rev_gray_value,3,286,5,0.017483,a=1;b=160,66.748252,143
ex286,affine,rev_brgc_index,rev_gray_value,4,715,6,0.008392,a=-1;b=651,167.854545,357
ex286,affine,rev_brgc_index,rev_gray_value,5,1287,7,0.005439,a=-7;b=344,318.128982,643
ex286,affine,rev_brgc_index,rev_gray_value,6,1716,7,0.004079,a=5;b=1138,430.350816,858
ex286,affine,rev_brgc_index,rev_gray_value,7,1716,6,0.003497,a=-5;b=1693,413.360140,857
ex286,affine,rev_brgc_index,rev_gray_value,8,1287,6,0.004662,a=-2;b=357,314.630148,642
ex286,affine,rev_brgc_index,rev_gray_value,9,715,7,0.009790,a=-7;b=670,170.539860,357
ex286,affine,rev_brgc_index,rev_gray_value,10,286,6,0.020979,a=-3;b=144,71.321678,143
ex286,affine,rev_brgc_index,rev_gray_value,11,78,5,0.064103,a=-5;b=56,17.910256,38
ex286,affine,rev_brgc_index,rev_gray_value,12,13,4,0.307692,a=-1;b=10,2.076923,6
ex286,affine,rev_brgc_index,rev_gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,rev_value,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_brgc_index,rev_value,2,78,6,0.076923,a=11;b=7,16.730769,38
ex286,affine,rev_brgc_index,rev_value,3,286,5,0.017483,a=-1;b=4,63.423077,141
ex286,affine,rev_brgc_index,rev_value,4,715,7,0.009790,a=-3;b=118,168.053147,356
ex286,affine,rev_brgc_index,rev_value,5,1287,8,0.006216,a=-7;b=244,321.005439,643
ex286,affine,rev_brgc_index,rev_value,6,1716,6,0.003497,a=1;b=1583,403.363636,857
ex286,affine,rev_brgc_index,rev_value,7,1716,6,0.003497,a=-1;b=205,408.885781,858
ex286,affine,rev_brgc_index,rev_value,8,1287,7,0.005439,a=-5;b=358,313.981352,641
ex286,affine,rev_brgc_index,rev_value,9,715,6,0.008392,a=1;b=690,179.742657,357
ex286,affine,rev_brgc_index,rev_value,10,286,6,0.020979,a=7;b=209,71.447552,143
ex286,affine,rev_brgc_index,rev_value,11,78,5,0.064103,a=5;b=34,17.961538,38
ex286,affine,rev_brgc_index,rev_value,12,13,4,0.307692,a=1;b=3,2.076923,6
ex286,affine,rev_brgc_index,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,1,13,4,0.307692,a=-5;b=8,2.538462,6
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,2,78,5,0.064103,a=-1;b=12,17.628205,39
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,3,286,6,0.020979,a=-5;b=282,66.667832,142
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,4,715,6,0.008392,a=2;b=676,170.746853,357
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,5,1287,7,0.005439,a=1;b=734,311.050505,643
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,6,1716,7,0.004079,a=7;b=349,427.399184,858
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,7,1716,6,0.003497,a=5;b=320,421.568765,858
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,8,1287,7,0.005439,a=-5;b=399,328.987568,641
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,9,715,7,0.009790,a=3;b=397,172.676923,356
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,10,286,6,0.020979,a=-1;b=140,65.951049,141
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,11,78,5,0.064103,a=5;b=47,19.769231,39
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,12,13,4,0.307692,a=1;b=3,2.076923,6
ex286,affine,rev_brgc_index,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_brgc_index,value,1,13,4,0.307692,a=-1;b=5,1.769231,4
ex286,affine,rev_brgc_index,value,2,78,6,0.076923,a=-1;b=11,17.256410,39
ex286,affine,rev_brgc_index,value,3,286,6,0.020979,a=-1;b=228,68.041958,143
ex286,affine,rev_brgc_index,value,4,715,7,0.009790,a=7;b=107,173.619580,357
ex286,affine,rev_brgc_index,value,5,1287,7,0.005439,a=7;b=241,316.912976,643
ex286,affine,rev_brgc_index,value,6,1716,8,0.004662,a=-1;b=494,431.312937,858
ex286,affine,rev_brgc_index,value,7,1716,8,0.004662,a=1;b=452,438.273893,857
ex286,affine,rev_brgc_index,value,8,1287,8,0.006216,a=-5;b=417,320.905206,643
ex286,affine,rev_brgc_index,value,9,715,6,0.008392,a=-2;b=49,180.009790,357
ex286,affine,rev_brgc_index,value,10,286,6,0.020979,a=5;b=109,75.174825,143
ex286,affine,rev_brgc_index,value,11,78,5,0.064103,a=7;b=52,18.794872,39
ex286,affine,rev_brgc_index,value,12,13,4,0.307692,a=-1;b=9,2.076923,6
ex286,affine,rev_brgc_index,value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,brgc_index,1,13,4,0.307692,a=-1;b=5,1.769231,4
ex286,affine,rev_gray_value,brgc_index,2,78,5,0.064103,a=-11;b=40,15.858974,39
ex286,affine,rev_gray_value,brgc_index,3,286,7,0.024476,a=-1;b=261,69.587413,142
ex286,affine,rev_gray_value,brgc_index,4,715,6,0.008392,a=-7;b=490,179.612587,357
ex286,affine,rev_gray_value,brgc_index,5,1287,7,0.005439,a=-2;b=499,317.472416,643
ex286,affine,rev_gray_value,brgc_index,6,1716,7,0.004079,a=-5;b=1342,420.046037,858
ex286,affine,rev_gray_value,brgc_index,7,1716,6,0.003497,a=-7;b=208,421.033800,858
ex286,affine,rev_gray_value,brgc_index,8,1287,8,0.006216,a=-1;b=109,302.580420,643
ex286,affine,rev_gray_value,brgc_index,9,715,5,0.006993,a=-2;b=120,155.541259,357
ex286,affine,rev_gray_value,brgc_index,10,286,6,0.020979,a=5;b=137,69.832168,142
ex286,affine,rev_gray_value,brgc_index,11,78,6,0.076923,a=5;b=59,18.141026,39
ex286,affine,rev_gray_value,brgc_index,12,13,4,0.307692,a=2;b=7,2.692308,6
ex286,affine,rev_gray_value,brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,gray_then_reverse,1,13,4,0.307692,a=1;b=7,1.846154,4
ex286,affine,rev_gray_value,gray_then_reverse,2,78,4,0.051282,a=-1;b=8,16.794872,39
ex286,affine,rev_gray_value,gray_then_reverse,3,286,6,0.020979,a=-3;b=31,63.776224,143
ex286,affine,rev_gray_value,gray_then_reverse,4,715,7,0.009790,a=-1;b=308,169.097902,357
ex286,affine,rev_gray_value,gray_then_reverse,5,1287,7,0.005439,a=1;b=0,304.231546,643
ex286,affine,rev_gray_value,gray_then_reverse,6,1716,7,0.004079,a=7;b=1362,428.877040,858
ex286,affine,rev_gray_value,gray_then_reverse,7,1716,7,0.004079,a=1;b=85,411.441725,858
ex286,affine,rev_gray_value,gray_then_reverse,8,1287,8,0.006216,a=1;b=792,332.205905,643
ex286,affine,rev_gray_value,gray_then_reverse,9,715,9,0.012587,a=3;b=532,174.672727,357
ex286,affine,rev_gray_value,gray_then_reverse,10,286,11,0.038462,a=1;b=220,58.874126,142
ex286,affine,rev_gray_value,gray_then_reverse,11,78,12,0.153846,a=1;b=66,13.807692,37
ex286,affine,rev_gray_value,gray_then_reverse,12,13,5,0.384615,a=1;b=12,1.615385,6
ex286,affine,rev_gray_value,gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,gray_value,1,13,4,0.307692,a=-1;b=5,1.769231,4
ex286,affine,rev_gray_value,gray_value,2,78,5,0.064103,a=11;b=7,15.205128,39
ex286,affine,rev_gray_value,gray_value,3,286,6,0.020979,a=5;b=270,67.601399,143
ex286,affine,rev_gray_value,gray_value,4,715,8,0.011189,a=1;b=0,180.359441,357
ex286,affine,rev_gray_value,gray_value,5,1287,7,0.005439,a=-2;b=1143,312.767677,643
ex286,affine,rev_gray_value,gray_value,6,1716,7,0.004079,a=7;b=786,431.449883,858
ex286,affine,rev_gray_value,gray_value,7,1716,7,0.004079,a=1;b=1105,426.494755,858
ex286,affine,rev_gray_value,gray_value,8,1287,7,0.005439,a=5;b=594,305.091686,643
ex286,affine,rev_gray_value,gray_value,9,715,10,0.013986,a=1;b=2,174.773427,356
ex286,affine,rev_gray_value,gray_value,10,286,7,0.024476,a=1;b=0,69.811189,143
ex286,affine,rev_gray_value,gray_value,11,78,4,0.051282,a=-1;b=16,18.025641,39
ex286,affine,rev_gray_value,gray_value,12,13,4,0.307692,a=-1;b=1,1.692308,6
ex286,affine,rev_gray_value,gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_brgc_index,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_gray_value,rev_brgc_index,2,78,7,0.089744,a=-5;b=18,18.846154,39
ex286,affine,rev_gray_value,rev_brgc_index,3,286,6,0.020979,a=-7;b=273,71.199301,142
ex286,affine,rev_gray_value,rev_brgc_index,4,715,6,0.008392,a=7;b=308,178.089510,357
ex286,affine,rev_gray_value,rev_brgc_index,5,1287,7,0.005439,a=-7;b=472,318.237762,643
ex286,affine,rev_gray_value,rev_brgc_index,6,1716,7,0.004079,a=1;b=1190,433.050699,858
ex286,affine,rev_gray_value,rev_brgc_index,7,1716,6,0.003497,a=-1;b=313,418.408508,858
ex286,affine,rev_gray_value,rev_brgc_index,8,1287,7,0.005439,a=1;b=567,303.121989,643
ex286,affine,rev_gray_value,rev_brgc_index,9,715,6,0.008392,a=1;b=490,154.872727,353
ex286,affine,rev_gray_value,rev_brgc_index,10,286,6,0.020979,a=1;b=161,61.797203,142
ex286,affine,rev_gray_value,rev_brgc_index,11,78,5,0.064103,a=-11;b=15,17.641026,39
ex286,affine,rev_gray_value,rev_brgc_index,12,13,4,0.307692,a=-2;b=12,2.692308,6
ex286,affine,rev_gray_value,rev_brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_gray_value,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_gray_value,rev_gray_value,2,78,5,0.064103,a=1;b=51,18.115385,39
ex286,affine,rev_gray_value,rev_gray_value,3,286,7,0.024476,a=-7;b=279,70.930070,143
ex286,affine,rev_gray_value,rev_gray_value,4,715,10,0.013986,a=1;b=0,171.461538,357
ex286,affine,rev_gray_value,rev_gray_value,5,1287,14,0.010878,a=1;b=0,298.664336,643
ex286,affine,rev_gray_value,rev_gray_value,6,1716,10,0.005828,a=1;b=0,417.125874,857
ex286,affine,rev_gray_value,rev_gray_value,7,1716,7,0.004079,a=-7;b=541,424.621212,856
ex286,affine,rev_gray_value,rev_gray_value,8,1287,8,0.006216,a=1;b=2,334.459984,643
ex286,affine,rev_gray_value,rev_gray_value,9,715,7,0.009790,a=-7;b=536,173.572028,357
ex286,affine,rev_gray_value,rev_gray_value,10,286,8,0.027972,a=1;b=0,63.867133,143
ex286,affine,rev_gray_value,rev_gray_value,11,78,11,0.141026,a=1;b=0,14.602564,39
ex286,affine,rev_gray_value,rev_gray_value,12,13,4,0.307692,a=1;b=0,1.692308,6
ex286,affine,rev_gray_value,rev_gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,rev_value,1,13,4,0.307692,a=1;b=7,1.769231,4
ex286,affine,rev_gray_value,rev_value,2,78,5,0.064103,a=-1;b=9,15.294872,38
ex286,affine,rev_gray_value,rev_value,3,286,6,0.020979,a=-1;b=7,62.430070,141
ex286,affine,rev_gray_value,rev_value,4,715,7,0.009790,a=-2;b=678,171.765035,357
ex286,affine,rev_gray_value,rev_value,5,1287,8,0.006216,a=-1;b=833,323.290598,643
ex286,affine,rev_gray_value,rev_value,6,1716,7,0.004079,a=1;b=78,413.329837,857
ex286,affine,rev_gray_value,rev_value,7,1716,7,0.004079,a=7;b=890,416.272727,857
ex286,affine,rev_gray_value,rev_value,8,1287,7,0.005439,a=-7;b=1033,328.266511,643
ex286,affine,rev_gray_value,rev_value,9,715,7,0.009790,a=-3;b=35,173.606993,357
ex286,affine,rev_gray_value,rev_value,10,286,7,0.024476,a=3;b=195,68.209790,143
ex286,affine,rev_gray_value,rev_value,11,78,9,0.115385,a=-1;b=12,14.602564,39
ex286,affine,rev_gray_value,rev_value,12,13,4,0.307692,a=-1;b=0,1.692308,6
ex286,affine,rev_gray_value,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,reverse_gray_then_reverse,1,13,4,0.307692,a=-5;b=8,2.538462,6
ex286,affine,rev_gray_value,reverse_gray_then_reverse,2,78,6,0.076923,a=1;b=56,17.448718,39
ex286,affine,rev_gray_value,reverse_gray_then_reverse,3,286,6,0.020979,a=5;b=270,68.479021,142
ex286,affine,rev_gray_value,reverse_gray_then_reverse,4,715,9,0.012587,a=1;b=0,180.539860,356
ex286,affine,rev_gray_value,reverse_gray_then_reverse,5,1287,7,0.005439,a=-7;b=1069,320.404817,643
ex286,affine,rev_gray_value,reverse_gray_then_reverse,6,1716,8,0.004662,a=-1;b=1656,414.540210,857
ex286,affine,rev_gray_value,reverse_gray_then_reverse,7,1716,9,0.005245,a=1;b=0,415.271562,858
ex286,affine,rev_gray_value,reverse_gray_then_reverse,8,1287,7,0.005439,a=-7;b=464,327.550117,643
ex286,affine,rev_gray_value,reverse_gray_then_reverse,9,715,6,0.008392,a=2;b=456,172.679720,357
ex286,affine,rev_gray_value,reverse_gray_then_reverse,10,286,5,0.017483,a=-3;b=192,65.412587,141
ex286,affine,rev_gray_value,reverse_gray_then_reverse,11,78,5,0.064103,a=-5;b=4,18.153846,39
ex286,affine,rev_gray_value,reverse_gray_then_reverse,12,13,4,0.307692,a=-1;b=0,1.692308,6
ex286,affine,rev_gray_value,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,affine,rev_gray_value,value,0,1,1,1.000000,trivial,0.000000,0
