case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex259,ex259_umul_wide_ext_direct_wreduce_abc_g_aig,unsigned low8_high8:a*b,wide_ext_direct+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_wreduce_abc_g_aig.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.985,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=wreduce_abc_g_aig
ex259,ex259_umul_wide_ext_direct_arith_wreduce_aig,unsigned low8_high8:a*b,wide_ext_direct+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_arith_wreduce_aig.aig,1,1,1,458,37,16946,10000,1.694600,0,0,1.995,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=arith_wreduce_aig
ex259,ex259_umul_wide_ext_direct_synth_preset,unsigned low8_high8:a*b,wide_ext_direct+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_wide_ext_direct.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_wide_ext_direct_synth_preset.aig,1,1,1,455,37,16835,10000,1.683500,0,0,2.049,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=wide_ext_direct; flow=synth_preset
ex259,ex259_umul_balanced_rows_default,unsigned low8_high8:a*b,balanced_rows+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_default.aig,1,1,1,445,35,15575,10000,1.557500,0,0,2.018,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=default
ex259,ex259_umul_balanced_rows_wreduce_default,unsigned low8_high8:a*b,balanced_rows+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_wreduce_default.aig,1,1,1,444,35,15540,10000,1.554000,0,0,2.087,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=wreduce_default
ex259,ex259_umul_balanced_rows_abc_g_aig,unsigned low8_high8:a*b,balanced_rows+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_abc_g_aig.aig,1,1,1,433,35,15155,10000,1.515500,0,0,2.066,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=abc_g_aig
ex259,ex259_umul_balanced_rows_wreduce_abc_g_aig,unsigned low8_high8:a*b,balanced_rows+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_wreduce_abc_g_aig.aig,1,1,1,434,35,15190,10000,1.519000,0,0,2.080,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=wreduce_abc_g_aig
ex259,ex259_umul_balanced_rows_arith_wreduce_aig,unsigned low8_high8:a*b,balanced_rows+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_arith_wreduce_aig.aig,1,1,1,450,34,15300,10000,1.530000,0,0,2.025,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=arith_wreduce_aig
ex259,ex259_umul_balanced_rows_synth_preset,unsigned low8_high8:a*b,balanced_rows+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_balanced_rows.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_balanced_rows_synth_preset.aig,1,1,1,449,35,15715,10000,1.571500,0,0,2.079,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=balanced_rows; flow=synth_preset
ex259,ex259_umul_csa_vector_default,unsigned low8_high8:a*b,csa_vector+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_default.aig,1,1,1,651,34,22134,10000,2.213400,0,0,2.038,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=default
ex259,ex259_umul_csa_vector_wreduce_default,unsigned low8_high8:a*b,csa_vector+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_wreduce_default.aig,1,1,1,618,34,21012,10000,2.101200,0,0,2.033,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=wreduce_default
ex259,ex259_umul_csa_vector_abc_g_aig,unsigned low8_high8:a*b,csa_vector+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_abc_g_aig.aig,1,1,1,475,34,16150,10000,1.615000,0,0,2.036,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=abc_g_aig
ex259,ex259_umul_csa_vector_wreduce_abc_g_aig,unsigned low8_high8:a*b,csa_vector+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_wreduce_abc_g_aig.aig,1,1,1,475,34,16150,10000,1.615000,0,0,2.032,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=wreduce_abc_g_aig
ex259,ex259_umul_csa_vector_arith_wreduce_aig,unsigned low8_high8:a*b,csa_vector+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_arith_wreduce_aig.aig,1,1,1,475,34,16150,10000,1.615000,0,0,2.053,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=arith_wreduce_aig
ex259,ex259_umul_csa_vector_synth_preset,unsigned low8_high8:a*b,csa_vector+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_csa_vector.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_csa_vector_synth_preset.aig,1,1,1,469,32,15008,10000,1.500800,0,0,2.100,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=csa_vector; flow=synth_preset
ex259,ex259_umul_column_carry_default,unsigned low8_high8:a*b,column_carry+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_default.aig,1,1,1,532,149,79268,10000,7.926800,0,0,2.183,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=default
ex259,ex259_umul_column_carry_wreduce_default,unsigned low8_high8:a*b,column_carry+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_wreduce_default.aig,1,1,1,529,147,77763,10000,7.776300,0,0,2.199,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=wreduce_default
ex259,ex259_umul_column_carry_abc_g_aig,unsigned low8_high8:a*b,column_carry+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_abc_g_aig.aig,1,1,1,509,148,75332,10000,7.533200,0,0,2.195,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=abc_g_aig
ex259,ex259_umul_column_carry_wreduce_abc_g_aig,unsigned low8_high8:a*b,column_carry+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_wreduce_abc_g_aig.aig,1,1,1,513,147,75411,10000,7.541100,0,0,2.204,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=wreduce_abc_g_aig
ex259,ex259_umul_column_carry_arith_wreduce_aig,unsigned low8_high8:a*b,column_carry+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_arith_wreduce_aig.aig,1,1,1,436,147,64092,10000,6.409200,0,0,2.048,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=arith_wreduce_aig
ex259,ex259_umul_column_carry_synth_preset,unsigned low8_high8:a*b,column_carry+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_column_carry.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_column_carry_synth_preset.aig,1,1,1,436,147,64092,10000,6.409200,0,0,2.178,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=column_carry; flow=synth_preset
ex259,ex259_umul_case_b_const_default,unsigned low8_high8:a*b,case_b_const+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_default.aig,1,1,1,11660,59,687940,10000,68.794000,0,0,10.574,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=default
ex259,ex259_umul_case_b_const_wreduce_default,unsigned low8_high8:a*b,case_b_const+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_wreduce_default.aig,1,1,1,11629,60,697740,10000,69.774000,0,0,10.146,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=wreduce_default
ex259,ex259_umul_case_b_const_abc_g_aig,unsigned low8_high8:a*b,case_b_const+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_abc_g_aig.aig,1,1,1,11536,57,657552,10000,65.755200,0,0,10.627,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=abc_g_aig
ex259,ex259_umul_case_b_const_wreduce_abc_g_aig,unsigned low8_high8:a*b,case_b_const+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_wreduce_abc_g_aig.aig,1,1,1,11504,57,655728,10000,65.572800,0,0,10.418,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=wreduce_abc_g_aig
ex259,ex259_umul_case_b_const_arith_wreduce_aig,unsigned low8_high8:a*b,case_b_const+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_arith_wreduce_aig.aig,1,1,1,11538,57,657666,10000,65.766600,0,0,10.709,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=arith_wreduce_aig
ex259,ex259_umul_case_b_const_synth_preset,unsigned low8_high8:a*b,case_b_const+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_case_b_const.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_case_b_const_synth_preset.aig,1,1,1,7976,67,534392,10000,53.439200,0,0,9.273,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=case_b_const; flow=synth_preset
ex259,ex259_umul_split_half_default,unsigned low8_high8:a*b,split_half+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_default.aig,1,1,1,470,38,17860,10000,1.786000,0,0,2.016,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=default
ex259,ex259_umul_split_half_wreduce_default,unsigned low8_high8:a*b,split_half+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_wreduce_default.aig,1,1,1,482,38,18316,10000,1.831600,0,0,2.021,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=wreduce_default
ex259,ex259_umul_split_half_abc_g_aig,unsigned low8_high8:a*b,split_half+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_abc_g_aig.aig,1,1,1,470,38,17860,10000,1.786000,0,0,2.015,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=abc_g_aig
ex259,ex259_umul_split_half_wreduce_abc_g_aig,unsigned low8_high8:a*b,split_half+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_wreduce_abc_g_aig.aig,1,1,1,472,38,17936,10000,1.793600,0,0,2.027,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=wreduce_abc_g_aig
ex259,ex259_umul_split_half_arith_wreduce_aig,unsigned low8_high8:a*b,split_half+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_arith_wreduce_aig.aig,1,1,1,527,39,20553,10000,2.055300,0,0,2.023,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=arith_wreduce_aig
ex259,ex259_umul_split_half_synth_preset,unsigned low8_high8:a*b,split_half+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_split_half.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_split_half_synth_preset.aig,1,1,1,528,39,20592,10000,2.059200,0,0,2.098,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=split_half; flow=synth_preset
ex259,ex259_umul_karatsuba_even_default,unsigned low8_high8:a*b,karatsuba_even+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_default.aig,1,1,1,574,50,28700,10000,2.870000,0,0,2.272,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=default
ex259,ex259_umul_karatsuba_even_wreduce_default,unsigned low8_high8:a*b,karatsuba_even+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_wreduce_default.aig,1,1,1,575,50,28750,10000,2.875000,0,0,2.209,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=wreduce_default
ex259,ex259_umul_karatsuba_even_abc_g_aig,unsigned low8_high8:a*b,karatsuba_even+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_abc_g_aig.aig,1,1,1,567,50,28350,10000,2.835000,0,0,2.316,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=abc_g_aig
ex259,ex259_umul_karatsuba_even_wreduce_abc_g_aig,unsigned low8_high8:a*b,karatsuba_even+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_wreduce_abc_g_aig.aig,1,1,1,570,50,28500,10000,2.850000,0,0,2.297,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=wreduce_abc_g_aig
ex259,ex259_umul_karatsuba_even_arith_wreduce_aig,unsigned low8_high8:a*b,karatsuba_even+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_arith_wreduce_aig.aig,1,1,1,559,50,27950,10000,2.795000,0,0,2.190,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=arith_wreduce_aig
ex259,ex259_umul_karatsuba_even_synth_preset,unsigned low8_high8:a*b,karatsuba_even+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_karatsuba_even.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_karatsuba_even_synth_preset.aig,1,1,1,556,50,27800,10000,2.780000,0,0,2.286,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=karatsuba_even; flow=synth_preset
ex259,ex259_umul_sorted_operands_default,unsigned low8_high8:a*b,sorted_operands+default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_default.aig,1,1,1,551,47,25897,10000,2.589700,0,0,2.022,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=default
ex259,ex259_umul_sorted_operands_wreduce_default,unsigned low8_high8:a*b,sorted_operands+wreduce_default,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_wreduce_default.aig,1,1,1,551,47,25897,10000,2.589700,0,0,2.039,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=wreduce_default
ex259,ex259_umul_sorted_operands_abc_g_aig,unsigned low8_high8:a*b,sorted_operands+abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_abc_g_aig.aig,1,1,1,546,47,25662,10000,2.566200,0,0,2.049,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=abc_g_aig
ex259,ex259_umul_sorted_operands_wreduce_abc_g_aig,unsigned low8_high8:a*b,sorted_operands+wreduce_abc_g_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_wreduce_abc_g_aig.aig,1,1,1,546,47,25662,10000,2.566200,0,0,2.056,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=wreduce_abc_g_aig
ex259,ex259_umul_sorted_operands_arith_wreduce_aig,unsigned low8_high8:a*b,sorted_operands+arith_wreduce_aig,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_arith_wreduce_aig.aig,1,1,1,546,47,25662,10000,2.566200,0,0,2.046,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=arith_wreduce_aig
ex259,ex259_umul_sorted_operands_synth_preset,unsigned low8_high8:a*b,sorted_operands+synth_preset,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/verilog/ex259_umul_sorted_operands.v,student/work/ex255_ex259_frontend_umul_deep_20260609_0013/ex259/aigs/ex259_umul_sorted_operands_synth_preset.aig,1,1,1,541,47,25427,10000,2.542700,0,0,2.126,semantic_mul_exact,exact unsigned low8 * high8 over 65536 inputs; source=sorted_operands; flow=synth_preset
