case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex279,ex279_isqrt_prefix7_range_synth_preset,unsigned_floor_isqrt,prefix7_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix7_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix7_range_synth_preset.aig,1,1,1,1088,16,17408,10952,1.589481,0,0,1.559,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix7_range; flow=synth_preset
ex279,ex279_isqrt_prefix7_range_synth_preset_d12,unsigned_floor_isqrt,prefix7_range+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix7_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix7_range_synth_preset_d12.aig,1,1,1,1088,16,17408,10952,1.589481,0,0,1.536,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix7_range; flow=synth_preset_d12
ex279,ex279_isqrt_prefix7_range_synth_preset_d16,unsigned_floor_isqrt,prefix7_range+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix7_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix7_range_synth_preset_d16.aig,1,1,1,1088,16,17408,10952,1.589481,0,0,1.578,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix7_range; flow=synth_preset_d16
ex279,ex279_isqrt_prefix8_range_abc_g_aig,unsigned_floor_isqrt,prefix8_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_abc_g_aig.aig,1,1,1,1248,14,17472,10952,1.595325,0,0,1.316,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=abc_g_aig
ex279,ex279_isqrt_prefix8_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix8_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_wreduce_abc_g_aig.aig,1,1,1,1253,14,17542,10952,1.601717,0,0,1.301,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix8_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix8_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_arith_wreduce_aig.aig,1,1,1,1277,14,17878,10952,1.632396,0,0,1.318,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix8_range_synth_preset,unsigned_floor_isqrt,prefix8_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_synth_preset.aig,1,1,1,1190,15,17850,10952,1.629839,0,0,1.506,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=synth_preset
ex279,ex279_isqrt_prefix8_range_synth_preset_d12,unsigned_floor_isqrt,prefix8_range+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_synth_preset_d12.aig,1,1,1,1190,15,17850,10952,1.629839,0,0,1.506,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=synth_preset_d12
ex279,ex279_isqrt_prefix8_range_synth_preset_d16,unsigned_floor_isqrt,prefix8_range+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix8_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix8_range_synth_preset_d16.aig,1,1,1,1190,15,17850,10952,1.629839,0,0,1.485,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix8_range; flow=synth_preset_d16
ex279,ex279_isqrt_radix4_wires_abc_g_aig,unsigned_floor_isqrt,radix4_wires+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_abc_g_aig.aig,1,1,1,338,43,14534,10952,1.327064,1,0,0.890,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=abc_g_aig
ex279,ex279_isqrt_radix4_wires_wreduce_abc_g_aig,unsigned_floor_isqrt,radix4_wires+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_wreduce_abc_g_aig.aig,1,1,1,335,43,14405,10952,1.315285,1,0,0.848,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_radix4_wires_arith_wreduce_aig,unsigned_floor_isqrt,radix4_wires+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_arith_wreduce_aig.aig,1,1,1,338,43,14534,10952,1.327064,1,0,0.863,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=arith_wreduce_aig
ex279,ex279_isqrt_radix4_wires_synth_preset,unsigned_floor_isqrt,radix4_wires+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.912,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset
ex279,ex279_isqrt_radix4_wires_synth_preset_d12,unsigned_floor_isqrt,radix4_wires+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset_d12.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.905,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset_d12
ex279,ex279_isqrt_radix4_wires_synth_preset_d16,unsigned_floor_isqrt,radix4_wires+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix4_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix4_wires_synth_preset_d16.aig,1,1,1,334,42,14028,10952,1.280862,1,0,0.920,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix4_wires; flow=synth_preset_d16
ex279,ex279_isqrt_radix8_wires_abc_g_aig,unsigned_floor_isqrt,radix8_wires+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_abc_g_aig.aig,1,1,1,493,36,17748,10952,1.620526,0,0,1.111,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=abc_g_aig
ex279,ex279_isqrt_radix8_wires_wreduce_abc_g_aig,unsigned_floor_isqrt,radix8_wires+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_wreduce_abc_g_aig.aig,1,1,1,476,37,17612,10952,1.608108,0,0,0.974,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_radix8_wires_arith_wreduce_aig,unsigned_floor_isqrt,radix8_wires+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_arith_wreduce_aig.aig,1,1,1,473,37,17501,10952,1.597973,0,0,0.958,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=arith_wreduce_aig
ex279,ex279_isqrt_radix8_wires_synth_preset,unsigned_floor_isqrt,radix8_wires+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_synth_preset.aig,1,1,1,470,35,16450,10952,1.502009,0,0,1.069,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=synth_preset
ex279,ex279_isqrt_radix8_wires_synth_preset_d12,unsigned_floor_isqrt,radix8_wires+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_synth_preset_d12.aig,1,1,1,470,35,16450,10952,1.502009,0,0,1.053,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=synth_preset_d12
ex279,ex279_isqrt_radix8_wires_synth_preset_d16,unsigned_floor_isqrt,radix8_wires+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_radix8_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_radix8_wires_synth_preset_d16.aig,1,1,1,470,35,16450,10952,1.502009,0,0,1.062,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=radix8_wires; flow=synth_preset_d16
ex279,ex279_isqrt_restoring_wires_abc_g_aig,unsigned_floor_isqrt,restoring_wires+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_abc_g_aig.aig,1,1,1,264,66,17424,10952,1.590942,0,0,0.746,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=abc_g_aig
ex279,ex279_isqrt_restoring_wires_wreduce_abc_g_aig,unsigned_floor_isqrt,restoring_wires+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_wreduce_abc_g_aig.aig,1,1,1,263,66,17358,10952,1.584916,0,0,0.760,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_restoring_wires_arith_wreduce_aig,unsigned_floor_isqrt,restoring_wires+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_arith_wreduce_aig.aig,1,1,1,263,66,17358,10952,1.584916,0,0,0.761,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=arith_wreduce_aig
ex279,ex279_isqrt_restoring_wires_synth_preset,unsigned_floor_isqrt,restoring_wires+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_synth_preset.aig,1,1,1,260,64,16640,10952,1.519357,0,0,0.801,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=synth_preset
ex279,ex279_isqrt_restoring_wires_synth_preset_d12,unsigned_floor_isqrt,restoring_wires+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_synth_preset_d12.aig,1,1,1,260,64,16640,10952,1.519357,0,0,0.807,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=synth_preset_d12
ex279,ex279_isqrt_restoring_wires_synth_preset_d16,unsigned_floor_isqrt,restoring_wires+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_restoring_wires.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_restoring_wires_synth_preset_d16.aig,1,1,1,260,64,16640,10952,1.519357,0,0,0.807,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=restoring_wires; flow=synth_preset_d16
ex279,ex279_isqrt_prefix4_range_abc_g_aig,unsigned_floor_isqrt,prefix4_range+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_abc_g_aig.aig,1,1,1,1111,19,21109,10952,1.927411,0,0,2.425,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=abc_g_aig
ex279,ex279_isqrt_prefix4_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_range+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_wreduce_abc_g_aig.aig,1,1,1,1107,18,19926,10952,1.819394,0,0,2.330,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_prefix4_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_range+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_arith_wreduce_aig.aig,1,1,1,1104,18,19872,10952,1.814463,0,0,2.404,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=arith_wreduce_aig
ex279,ex279_isqrt_prefix4_range_synth_preset,unsigned_floor_isqrt,prefix4_range+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.316,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset
ex279,ex279_isqrt_prefix4_range_synth_preset_d12,unsigned_floor_isqrt,prefix4_range+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset_d12.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.342,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset_d12
ex279,ex279_isqrt_prefix4_range_synth_preset_d16,unsigned_floor_isqrt,prefix4_range+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_prefix4_range.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_prefix4_range_synth_preset_d16.aig,1,1,1,1116,18,20088,10952,1.834186,0,0,2.410,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=prefix4_range; flow=synth_preset_d16
ex279,ex279_isqrt_bdd_reverse_abc_g_aig,unsigned_floor_isqrt,bdd_reverse+abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_abc_g_aig.aig,1,1,1,1113,21,23373,10952,2.134131,0,0,0.821,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=abc_g_aig
ex279,ex279_isqrt_bdd_reverse_wreduce_abc_g_aig,unsigned_floor_isqrt,bdd_reverse+wreduce_abc_g_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_wreduce_abc_g_aig.aig,1,1,1,1113,21,23373,10952,2.134131,0,0,0.837,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=wreduce_abc_g_aig
ex279,ex279_isqrt_bdd_reverse_arith_wreduce_aig,unsigned_floor_isqrt,bdd_reverse+arith_wreduce_aig,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_arith_wreduce_aig.aig,1,1,1,1113,21,23373,10952,2.134131,0,0,0.831,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=arith_wreduce_aig
ex279,ex279_isqrt_bdd_reverse_synth_preset,unsigned_floor_isqrt,bdd_reverse+synth_preset,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_synth_preset.aig,1,1,1,1036,19,19684,10952,1.797297,0,0,0.996,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=synth_preset
ex279,ex279_isqrt_bdd_reverse_synth_preset_d12,unsigned_floor_isqrt,bdd_reverse+synth_preset_d12,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_synth_preset_d12.aig,1,1,1,1036,19,19684,10952,1.797297,0,0,0.989,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=synth_preset_d12
ex279,ex279_isqrt_bdd_reverse_synth_preset_d16,unsigned_floor_isqrt,bdd_reverse+synth_preset_d16,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/verilog/ex279_isqrt_bdd_reverse.v,student/work/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/ex279/aigs/ex279_isqrt_bdd_reverse_synth_preset_d16.aig,1,1,1,1036,19,19684,10952,1.797297,0,0,0.995,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 65536 inputs; source=bdd_reverse; flow=synth_preset_d16
