case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,status,evidence_path,failure_reason,log_path,method_notes
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|rot5_low11_default_xor_correction_dag|rotated_state_default_word_plus_sparse_correction|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_two_level_decision_graph,,,,,,,,,,,,"official evaluate.py OK, but ADP 61272 does not beat current frontend target 20190; rotate=5; low_key_bits=11; outer_bits=2; default_rows=2048; correction_rows=4096",ex286-struct-r1,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_rot5_low11_default_xor_correction_abc_g_aig.evaluate.py.log,,,
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f00_twohot_image_cluster_tree|outer_bits_0:1:11:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f00_twohot_image_cluster_0_1_11_12_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 31122 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:1:11:12; inner_bits=2:3:4:5:6:7:8:9:10; classes=16; group_nodes=113:122:124:121:128:129:127:126:134:132:134:130:109:118:121:121; total_group_nodes=1989; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_outside_in_mid_onehot|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_outside_in_mid_0_1_8_10_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 30175 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=120:135:118:117:128:137:141:116:110:133:142:123:123:135:116:104; total_group_nodes=1998; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_outside_in_mid_case|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_outside_in_mid_0_1_8_10_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 29631 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f11; mux_style=case; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=120:135:118:117:128:137:141:116:110:133:142:123:123:135:116:104; total_group_nodes=1998; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_4o_f11_outside_in_mid_tree|outer_bits_0:1:8:10|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_4o_f11_outside_in_mid_0_1_8_10_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 36157 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_1_11_2_10_3_9_8_4_5_6_7; policy=f11; mux_style=tree; bdd_share=group; outer_bits=0:1:8:10; inner_bits=2:3:4:5:6:7:9:11:12; classes=16; group_nodes=120:135:118:117:128:137:141:116:110:133:142:123:123:135:116:104; total_group_nodes=1998; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer4_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_onehot|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_8_10_1_3_0_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 27960 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=75:73:69:72:62:67:75:66:75:76:68:72:67:76:67:60:73:74:70:70:68:75:74:61:71:73:75:75:70:75:72:61; total_group_nodes=2257; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_8_10_1_3_0_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 27690 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=75:73:69:72:62:67:75:66:75:76:68:72:67:76:67:60:73:74:70:70:68:75:74:61:71:73:75:75:70:75:72:61; total_group_nodes=2257; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_tree|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_8_10_1_3_0_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 31644 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=75:73:69:72:62:67:75:66:75:76:68:72:67:76:67:60:73:74:70:70:68:75:74:61:71:73:75:75:70:75:72:61; total_group_nodes=2257; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_onehot|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_8_10_1_3_0_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 27765 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=76:74:69:73:62:67:75:66:76:77:68:73:67:76:67:59:73:74:69:70:69:76:75:61:71:73:75:75:71:76:73:61; total_group_nodes=2267; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_8_10_1_3_0_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 27900 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=case; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=76:74:69:73:62:67:75:66:76:77:68:73:67:76:67:59:73:74:69:70:69:76:75:61:71:73:75:75:71:76:73:61; total_group_nodes=2267; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_tree|outer_bits_8:10:1:3:0|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_8_10_1_3_0_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 31626 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=tree; bdd_share=group; outer_bits=8:10:1:3:0; inner_bits=2:4:5:6:7:9:11:12; classes=32; group_nodes=76:74:69:73:62:67:75:66:76:77:68:73:67:76:67:59:73:74:69:70:69:76:75:61:71:73:75:75:71:76:73:61; total_group_nodes=2267; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_onehot|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_11_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 24180 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:76:81:76:69:90:83:64:70:73:73:77:66:65:68:68:68:57:63:56:63:72:65:71:75:67:70:84:79:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_11_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 24300 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:76:81:76:69:90:83:64:70:73:73:77:66:65:68:68:68:57:63:56:63:72:65:71:75:67:70:84:79:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_tree|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_11_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 30514 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:76:81:76:69:90:83:64:70:73:73:77:66:65:68:68:68:57:63:56:63:72:65:71:75:67:70:84:79:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_onehot|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_11_1_10_12_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 24795 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:68:68:76:69:56:63:64:70:71:75:77:66:84:79:76:81:57:63:90:83:72:65:73:73:67:70:65:68:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_11_1_10_12_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 26144 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=case; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:68:68:76:69:56:63:64:70:71:75:77:66:84:79:76:81:57:63:90:83:72:65:73:73:67:70:65:68:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_tree|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_11_1_10_12_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 28538 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f00; mux_style=tree; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=69:74:68:68:76:69:56:63:64:70:71:75:77:66:84:79:76:81:57:63:90:83:72:65:73:73:67:70:65:68:69:67; total_group_nodes=2268; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_onehot|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 25936 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:77:82:77:70:91:84:65:71:74:74:78:66:66:69:69:68:58:63:55:64:72:66:71:75:67:70:84:79:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 24075 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=case; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:77:82:77:70:91:84:65:71:74:74:78:66:66:69:69:68:58:63:55:64:72:66:71:75:67:70:84:79:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_tree|outer_bits_0:12:1:10:11|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 31520 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=tree; bdd_share=group; outer_bits=0:12:1:10:11; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:77:82:77:70:91:84:65:71:74:74:78:66:66:69:69:68:58:63:55:64:72:66:71:75:67:70:84:79:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_onehot|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_11_1_10_12_onehot.evaluate.py.log,,,"official evaluate.py OK, but ADP 24255 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=onehot; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:69:68:77:70:55:64:65:71:71:75:78:66:84:79:77:82:58:63:91:84:72:66:74:74:67:70:66:69:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_11_1_10_12_case.evaluate.py.log,,,"official evaluate.py OK, but ADP 24450 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=case; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:69:68:77:70:55:64:65:71:71:75:78:66:84:79:77:82:58:63:91:84:72:66:74:74:67:70:66:69:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_tree|outer_bits_0:11:1:10:12|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_11_1_10_12_tree.evaluate.py.log,,,"official evaluate.py OK, but ADP 28291 does not beat current frontend 20190; pairs=4:5,6:7; order=bits_0_12_9_11_8_10_1_3_2_6_7_4_5; policy=f11; mux_style=tree; bdd_share=group; outer_bits=0:11:1:10:12; inner_bits=2:3:4:5:6:7:8:9; classes=32; group_nodes=70:75:69:68:77:70:55:64:65:71:71:75:78:66:84:79:77:82:58:63:91:84:72:66:74:74:67:70:66:69:69:67; total_group_nodes=2286; anf_bits=; key_bdd_bits=bits=:nodes=0; popcount_repair_bits=; parity_repair_bits=; exact_model=True; selection_reason=best_new_outer5_by_group_nodes; exact symmetry cofactor class-onehot model over 8192 inputs"
