case,candidate_id,equivalent,area,delay,adp,notes,hypothesis,variant,verilog_path,aig_path,verified_truth,method_signature,official_status,reference_adp,runtime_sec,evaluate_log,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,method_notes
ex286,ex286_linhyb_bits_5_6_7_f11_group_abc_g_aig,1,1355,15,20325,selected_bits=5:6:7;coord_masks=20:40:80;policy=f11;share=group;base_nodes=2090;coord_nodes=76;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_5_6_7_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_5_6_7_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_5_6_7_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_5_6_7|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.253,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_5_6_7_f11_global_abc_g_aig,1,1349,15,20235,selected_bits=5:6:7;coord_masks=20:40:80;policy=f11;share=global;base_nodes=605;coord_nodes=76;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_5_6_7_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_5_6_7_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_5_6_7_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_5_6_7|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.221,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_to_8_raw_f00_group_abc_g_aig,1,1350,15,20250,selected_bits=1:2:3:4:5:6:7:8;coord_masks=2:4:8:10:20:40:80:100;policy=f00;share=group;base_nodes=1424;coord_nodes=530;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_to_8_raw_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_to_8_raw_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_to_8_raw_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_to_8_raw|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.218,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_to_8_raw_f00_global_abc_g_aig,1,1361,16,21776,selected_bits=1:2:3:4:5:6:7:8;coord_masks=2:4:8:10:20:40:80:100;policy=f00;share=global;base_nodes=475;coord_nodes=530;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_to_8_raw_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_to_8_raw_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_to_8_raw_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_to_8_raw|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.234,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_to_8_raw_f11_group_abc_g_aig,1,1354,15,20310,selected_bits=1:2:3:4:5:6:7:8;coord_masks=2:4:8:10:20:40:80:100;policy=f11;share=group;base_nodes=1516;coord_nodes=543;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_to_8_raw_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_to_8_raw_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_to_8_raw_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_to_8_raw|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.218,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_to_8_raw_f11_global_abc_g_aig,1,1354,16,21664,selected_bits=1:2:3:4:5:6:7:8;coord_masks=2:4:8:10:20:40:80:100;policy=f11;share=global;base_nodes=488;coord_nodes=543;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_to_8_raw_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_to_8_raw_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_to_8_raw_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_to_8_raw|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.220,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_to_8_raw_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_2_to_8_raw_f00_group_abc_g_aig,1,1356,16,21696,selected_bits=2:3:4:5:6:7:8;coord_masks=4:8:10:20:40:80:100;policy=f00;share=group;base_nodes=1552;coord_nodes=503;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_2_to_8_raw_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_2_to_8_raw_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_2_to_8_raw_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_2_to_8_raw|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_2_to_8_raw_f00_global_abc_g_aig,1,1357,15,20355,selected_bits=2:3:4:5:6:7:8;coord_masks=4:8:10:20:40:80:100;policy=f00;share=global;base_nodes=475;coord_nodes=503;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_2_to_8_raw_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_2_to_8_raw_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_2_to_8_raw_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_2_to_8_raw|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.280,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_2_to_8_raw_f11_group_abc_g_aig,1,1348,16,21568,selected_bits=2:3:4:5:6:7:8;coord_masks=4:8:10:20:40:80:100;policy=f11;share=group;base_nodes=1648;coord_nodes=516;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_2_to_8_raw_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_2_to_8_raw_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_2_to_8_raw_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_2_to_8_raw|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.219,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_2_to_8_raw_f11_global_abc_g_aig,1,1356,15,20340,selected_bits=2:3:4:5:6:7:8;coord_masks=4:8:10:20:40:80:100;policy=f11;share=global;base_nodes=488;coord_nodes=516;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_2_to_8_raw_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_2_to_8_raw_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_2_to_8_raw_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_2_to_8_raw|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.228,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_2_to_8_raw_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_2_3_4_f00_group_abc_g_aig,1,1353,16,21648,selected_bits=1:2:3:4;coord_masks=2:4:8:10;policy=f00;share=group;base_nodes=1804;coord_nodes=401;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_2_3_4_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_2_3_4_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_2_3_4_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_2_3_4|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.248,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_2_3_4_f00_global_abc_g_aig,1,1349,15,20235,selected_bits=1:2:3:4;coord_masks=2:4:8:10;policy=f00;share=global;base_nodes=578;coord_nodes=401;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_2_3_4_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_2_3_4_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_2_3_4_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_2_3_4|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.222,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_2_3_4_f11_group_abc_g_aig,1,1364,16,21824,selected_bits=1:2:3:4;coord_masks=2:4:8:10;policy=f11;share=group;base_nodes=1899;coord_nodes=414;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_2_3_4_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_2_3_4_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_2_3_4_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_2_3_4|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.219,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f11_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_1_2_3_4_f11_global_abc_g_aig,1,1352,15,20280,selected_bits=1:2:3:4;coord_masks=2:4:8:10;policy=f11;share=global;base_nodes=591;coord_nodes=414;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_1_2_3_4_f11_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_1_2_3_4_f11_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_1_2_3_4_f11_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_1_2_3_4|policy_f11|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.243,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f11_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_1_2_3_4_f11_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_5_6_7_8_f00_group_abc_g_aig,1,1358,16,21728,selected_bits=5:6:7:8;coord_masks=20:40:80:100;policy=f00;share=group;base_nodes=1901;coord_nodes=255;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_5_6_7_8_f00_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_5_6_7_8_f00_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_5_6_7_8_f00_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_5_6_7_8|policy_f00|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.223,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f00_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f00_group_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_5_6_7_8_f00_global_abc_g_aig,1,1348,16,21568,selected_bits=5:6:7:8;coord_masks=20:40:80:100;policy=f00;share=global;base_nodes=538;coord_nodes=255;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_5_6_7_8_f00_global/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_5_6_7_8_f00_global.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_5_6_7_8_f00_global_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_5_6_7_8|policy_f00|global_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.262,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f00_global_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f00_global_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_linhyb_bits_5_6_7_8_f11_group_abc_g_aig,1,1365,15,20475,selected_bits=5:6:7:8;coord_masks=20:40:80:100;policy=f11;share=group;base_nodes=2004;coord_nodes=266;outer_bits=0:12:1:10,selective_output_linear_coordinate_hybrid,bits_5_6_7_8_f11_group/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/verilog/ex286_linhyb_bits_5_6_7_8_f11_group.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/aigs/ex286_linhyb_bits_5_6_7_8_f11_group_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|selective_output_linear_coordinate_hybrid|bits_5_6_7_8|policy_f11|group_base_bdd|coord_global_bdd|yosys_abc_g_aig|abc_xf_official_evaluate,OK,2376,0.255,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f11_group_abc_g_aig.evaluate.py.log,coordinator-ex286-linear-hybrid,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with selected cheap output coordinates.,current symcof source for hard bits plus cofactored BDD for selected linear/raw output coordinates,preserve current pair-symmetry outer cofactor sharing while skipping selected output roots and adding one shared coordinate BDD bank,Yosys frontend abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/coordinator-ex286-linear-hybrid/ex286/logs/ex286_linhyb_bits_5_6_7_8_f11_group_abc_g_aig.yosys.log,20190,0,0,
