case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.515,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d11
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.512,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.517,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d15
ex263,ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,357,26,9282,6840,1.357018,1,0,0.530,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d9.aig,1,1,1,359,26,9334,6840,1.364620,1,0,0.655,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d11,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d11.aig,1,1,1,359,26,9334,6840,1.364620,1,0,0.657,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d11
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,359,26,9334,6840,1.364620,1,0,0.658,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d15,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d15.aig,1,1,1,359,26,9334,6840,1.364620,1,0,0.665,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d15
ex263,ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace_hcla4+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/verilog/ex263_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex263/aigs/ex263_smul_baugh_wooley_wallace_hcla4_synth_preset_d18.aig,1,1,1,359,26,9334,6840,1.364620,1,0,0.658,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig.aig,1,1,1,493,27,13311,9724,1.368881,1,0,1.939,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d9.aig,1,1,1,493,27,13311,9724,1.368881,1,0,1.953,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d11.aig,1,1,1,493,27,13311,9724,1.368881,1,0,1.952,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d13.aig,1,1,1,493,27,13311,9724,1.368881,1,0,1.854,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d15,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig_d15.aig,1,1,1,493,27,13311,9724,1.368881,1,0,1.996,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,1,1,1,489,29,14181,9724,1.458350,1,0,1.964,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d9.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.978,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d11.aig,1,1,1,490,28,13720,9724,1.410942,1,0,2.096,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,1,1,1,490,28,13720,9724,1.410942,1,0,2.103,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d15.aig,1,1,1,490,28,13720,9724,1.410942,1,0,2.092,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_outside_hcla1+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_hcla1.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d18.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.979,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.819,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d9.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.927,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d11.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.817,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d13.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.827,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig_d15.aig,1,1,1,490,28,13720,9724,1.410942,1,0,1.929,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,1,1,1,492,27,13284,9724,1.366104,1,0,1.955,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d9.aig,1,1,1,488,27,13176,9724,1.354998,1,0,2.083,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d11.aig,1,1,1,488,27,13176,9724,1.354998,1,0,2.088,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,1,1,1,488,27,13176,9724,1.354998,1,0,2.079,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d15.aig,1,1,1,488,27,13176,9724,1.354998,1,0,2.080,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_outside_rhcla2+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_outside_rhcla2.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d18.aig,1,1,1,488,27,13176,9724,1.354998,1,0,2.084,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,1,1,1,486,27,13122,9724,1.349445,1,0,1.900,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d9.aig,1,1,1,486,27,13122,9724,1.349445,1,0,1.795,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d11.aig,1,1,1,486,27,13122,9724,1.349445,1,0,1.934,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d13.aig,1,1,1,486,27,13122,9724,1.349445,1,0,1.917,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig_d15.aig,1,1,1,486,27,13122,9724,1.349445,1,0,1.914,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,1,1,1,485,29,14065,9724,1.446421,1,0,1.916,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d9.aig,1,1,1,489,29,14181,9724,1.458350,1,0,2.054,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d11.aig,1,1,1,489,29,14181,9724,1.458350,1,0,2.052,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,1,1,1,489,29,14181,9724,1.458350,1,0,2.055,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d15.aig,1,1,1,489,29,14181,9724,1.458350,1,0,2.054,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d15
