case,candidate_id,parent_id,source,tool_chain,aig_path,area,delay,adp,equivalent,runtime_sec,notes
ex223,ex223_abc_dch_dc2,ex223_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_dch_dc2/ex223_abc_dch_dc2.aig,53889,24,1293336,1,14.145,abc portfolio flow
ex223,ex223_abc_dc2_rw,ex223_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_dc2_rw/ex223_abc_dc2_rw.aig,54586,24,1310064,1,4.362,abc portfolio flow
ex223,ex223_abc_dch_rw,ex223_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_dch_rw/ex223_abc_dch_rw.aig,54105,24,1298520,1,13.130,abc portfolio flow
ex223,ex223_abc_src_rw,ex223_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_src_rw/ex223_abc_src_rw.aig,58654,56,3284624,1,2.762,abc portfolio flow
ex223,ex223_abc_src_rws,ex223_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_src_rws/ex223_abc_src_rws.aig,57068,56,3195808,1,6.512,abc portfolio flow
ex223,ex223_abc_delay_try,ex223_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex223/abc_delay_try/ex223_abc_delay_try.aig,54797,24,1315128,1,4.961,abc portfolio flow
ex224,ex224_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex224.aig,54362,45,2446290,1,1.191,from baseline directory
ex224,ex224_abc_resyn,ex224_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_resyn/ex224_abc_resyn.aig,42581,27,1149687,1,2.304,abc portfolio flow
ex224,ex224_abc_resyn2,ex224_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_resyn2/ex224_abc_resyn2.aig,42012,27,1134324,1,2.898,abc portfolio flow
ex224,ex224_abc_resyn2a,ex224_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_resyn2a/ex224_abc_resyn2a.aig,42731,27,1153737,1,2.510,abc portfolio flow
ex224,ex224_abc_resyn3,ex224_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_resyn3/ex224_abc_resyn3.aig,44584,30,1337520,1,2.334,abc portfolio flow
ex224,ex224_abc_compress2,ex224_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_compress2/ex224_abc_compress2.aig,42011,28,1176308,1,2.779,abc portfolio flow
ex224,ex224_abc_resyn2rs,ex224_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_resyn2rs/ex224_abc_resyn2rs.aig,40866,27,1103382,1,7.287,abc portfolio flow
ex224,ex224_abc_compress2rs,ex224_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_compress2rs/ex224_abc_compress2rs.aig,40844,28,1143632,1,7.228,abc portfolio flow
ex224,ex224_abc_dc2,ex224_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dc2/ex224_abc_dc2.aig,40183,24,964392,1,2.804,abc portfolio flow
ex224,ex224_abc_dch,ex224_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dch/ex224_abc_dch.aig,39542,23,909466,1,8.517,abc portfolio flow
ex224,ex224_abc_dc2_dch,ex224_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dc2_dch/ex224_abc_dc2_dch.aig,38946,23,895758,1,8.615,abc portfolio flow
ex224,ex224_abc_dch_dc2,ex224_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dch_dc2/ex224_abc_dch_dc2.aig,39087,23,899001,1,9.700,abc portfolio flow
ex224,ex224_abc_dc2_rw,ex224_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dc2_rw/ex224_abc_dc2_rw.aig,39621,24,950904,1,3.198,abc portfolio flow
ex224,ex224_abc_dch_rw,ex224_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_dch_rw/ex224_abc_dch_rw.aig,39280,23,903440,1,9.053,abc portfolio flow
ex224,ex224_abc_src_rw,ex224_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_src_rw/ex224_abc_src_rw.aig,42430,43,1824490,1,2.283,abc portfolio flow
ex224,ex224_abc_src_rws,ex224_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_src_rws/ex224_abc_src_rws.aig,41423,43,1781189,1,4.665,abc portfolio flow
ex224,ex224_abc_delay_try,ex224_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex224/abc_delay_try/ex224_abc_delay_try.aig,39737,24,953688,1,3.757,abc portfolio flow
ex225,ex225_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex225.aig,72272,60,4336320,1,1.312,from baseline directory
ex225,ex225_abc_resyn,ex225_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_resyn/ex225_abc_resyn.aig,57406,28,1607368,1,2.822,abc portfolio flow
ex225,ex225_abc_resyn2,ex225_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_resyn2/ex225_abc_resyn2.aig,56955,28,1594740,1,3.685,abc portfolio flow
ex225,ex225_abc_resyn2a,ex225_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_resyn2a/ex225_abc_resyn2a.aig,57690,27,1557630,1,3.147,abc portfolio flow
ex225,ex225_abc_resyn3,ex225_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_resyn3/ex225_abc_resyn3.aig,60210,31,1866510,1,2.788,abc portfolio flow
ex225,ex225_abc_compress2,ex225_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_compress2/ex225_abc_compress2.aig,56934,28,1594152,1,3.487,abc portfolio flow
ex225,ex225_abc_resyn2rs,ex225_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_resyn2rs/ex225_abc_resyn2rs.aig,55041,28,1541148,1,10.529,abc portfolio flow
ex225,ex225_abc_compress2rs,ex225_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_compress2rs/ex225_abc_compress2rs.aig,55016,28,1540448,1,10.281,abc portfolio flow
ex225,ex225_abc_dc2,ex225_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dc2/ex225_abc_dc2.aig,53901,24,1293624,1,3.493,abc portfolio flow
ex225,ex225_abc_dch,ex225_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dch/ex225_abc_dch.aig,53021,24,1272504,1,11.259,abc portfolio flow
ex225,ex225_abc_dc2_dch,ex225_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dc2_dch/ex225_abc_dc2_dch.aig,52348,24,1256352,1,11.515,abc portfolio flow
ex225,ex225_abc_dch_dc2,ex225_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dch_dc2/ex225_abc_dch_dc2.aig,52475,24,1259400,1,13.056,abc portfolio flow
ex225,ex225_abc_dc2_rw,ex225_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dc2_rw/ex225_abc_dc2_rw.aig,53163,24,1275912,1,4.287,abc portfolio flow
ex225,ex225_abc_dch_rw,ex225_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_dch_rw/ex225_abc_dch_rw.aig,52685,24,1264440,1,12.058,abc portfolio flow
ex225,ex225_abc_src_rw,ex225_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_src_rw/ex225_abc_src_rw.aig,57236,58,3319688,1,2.699,abc portfolio flow
ex225,ex225_abc_src_rws,ex225_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_src_rws/ex225_abc_src_rws.aig,55654,58,3227932,1,6.342,abc portfolio flow
ex225,ex225_abc_delay_try,ex225_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex225/abc_delay_try/ex225_abc_delay_try.aig,53354,24,1280496,1,4.782,abc portfolio flow
ex226,ex226_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex226.aig,133910,61,8168510,1,1.606,from baseline directory
ex226,ex226_abc_resyn,ex226_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_resyn/ex226_abc_resyn.aig,108169,27,2920563,1,4.835,abc portfolio flow
ex226,ex226_abc_resyn2,ex226_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_resyn2/ex226_abc_resyn2.aig,107259,27,2895993,1,6.654,abc portfolio flow
ex226,ex226_abc_resyn2a,ex226_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_resyn2a/ex226_abc_resyn2a.aig,108576,27,2931552,1,5.637,abc portfolio flow
ex226,ex226_abc_resyn3,ex226_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_resyn3/ex226_abc_resyn3.aig,113621,30,3408630,1,3.982,abc portfolio flow
ex226,ex226_abc_compress2,ex226_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_compress2/ex226_abc_compress2.aig,107234,27,2895318,1,6.115,abc portfolio flow
ex226,ex226_abc_resyn2rs,ex226_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_resyn2rs/ex226_abc_resyn2rs.aig,104646,27,2825442,1,19.817,abc portfolio flow
ex226,ex226_abc_compress2rs,ex226_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_compress2rs/ex226_abc_compress2rs.aig,104630,27,2825010,1,19.185,abc portfolio flow
ex226,ex226_abc_dc2,ex226_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dc2/ex226_abc_dc2.aig,100071,24,2401704,1,5.723,abc portfolio flow
ex226,ex226_abc_dch,ex226_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dch/ex226_abc_dch.aig,98141,23,2257243,1,20.184,abc portfolio flow
ex226,ex226_abc_dc2_dch,ex226_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dc2_dch/ex226_abc_dc2_dch.aig,97057,22,2135254,1,20.476,abc portfolio flow
ex226,ex226_abc_dch_dc2,ex226_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dch_dc2/ex226_abc_dch_dc2.aig,97059,23,2232357,1,23.933,abc portfolio flow
ex226,ex226_abc_dc2_rw,ex226_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dc2_rw/ex226_abc_dc2_rw.aig,98631,24,2367144,1,7.216,abc portfolio flow
ex226,ex226_abc_dch_rw,ex226_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_dch_rw/ex226_abc_dch_rw.aig,97534,23,2243282,1,21.983,abc portfolio flow
ex226,ex226_abc_src_rw,ex226_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_src_rw/ex226_abc_src_rw.aig,107599,58,6240742,1,4.546,abc portfolio flow
ex226,ex226_abc_src_rws,ex226_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_src_rws/ex226_abc_src_rws.aig,105281,59,6211579,1,11.505,abc portfolio flow
ex226,ex226_abc_delay_try,ex226_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex226/abc_delay_try/ex226_abc_delay_try.aig,99009,24,2376216,1,8.395,abc portfolio flow
ex227,ex227_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex227.aig,152514,61,9303354,1,1.714,from baseline directory
ex227,ex227_abc_resyn,ex227_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_resyn/ex227_abc_resyn.aig,122669,28,3434732,1,5.785,abc portfolio flow
ex227,ex227_abc_resyn2,ex227_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_resyn2/ex227_abc_resyn2.aig,121872,27,3290544,1,7.794,abc portfolio flow
ex227,ex227_abc_resyn2a,ex227_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_resyn2a/ex227_abc_resyn2a.aig,123226,28,3450328,1,6.539,abc portfolio flow
ex227,ex227_abc_resyn3,ex227_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_resyn3/ex227_abc_resyn3.aig,128595,30,3857850,1,4.411,abc portfolio flow
ex227,ex227_abc_compress2,ex227_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_compress2/ex227_abc_compress2.aig,121838,27,3289626,1,6.979,abc portfolio flow
ex227,ex227_abc_resyn2rs,ex227_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_resyn2rs/ex227_abc_resyn2rs.aig,119867,27,3236409,1,20.557,abc portfolio flow
ex227,ex227_abc_compress2rs,ex227_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_compress2rs/ex227_abc_compress2rs.aig,119818,28,3354904,1,19.036,abc portfolio flow
ex227,ex227_abc_dc2,ex227_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dc2/ex227_abc_dc2.aig,113673,24,2728152,1,6.508,abc portfolio flow
ex227,ex227_abc_dch,ex227_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dch/ex227_abc_dch.aig,111592,23,2566616,1,25.171,abc portfolio flow
ex227,ex227_abc_dc2_dch,ex227_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dc2_dch/ex227_abc_dc2_dch.aig,110205,23,2534715,1,25.655,abc portfolio flow
ex227,ex227_abc_dch_dc2,ex227_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dch_dc2/ex227_abc_dch_dc2.aig,110393,23,2539039,1,28.952,abc portfolio flow
ex227,ex227_abc_dc2_rw,ex227_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dc2_rw/ex227_abc_dc2_rw.aig,112041,24,2688984,1,8.488,abc portfolio flow
ex227,ex227_abc_dch_rw,ex227_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_dch_rw/ex227_abc_dch_rw.aig,110963,23,2552149,1,26.813,abc portfolio flow
ex227,ex227_abc_src_rw,ex227_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_src_rw/ex227_abc_src_rw.aig,122161,59,7207499,1,5.452,abc portfolio flow
ex227,ex227_abc_src_rws,ex227_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_src_rws/ex227_abc_src_rws.aig,119876,58,6952808,1,12.727,abc portfolio flow
ex227,ex227_abc_delay_try,ex227_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex227/abc_delay_try/ex227_abc_delay_try.aig,112498,24,2699952,1,9.862,abc portfolio flow
ex228,ex228_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex228.aig,36194,51,1845894,1,1.073,from baseline directory
ex228,ex228_abc_resyn,ex228_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_resyn/ex228_abc_resyn.aig,27357,26,711282,1,1.924,abc portfolio flow
ex228,ex228_abc_resyn2,ex228_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_resyn2/ex228_abc_resyn2.aig,26901,26,699426,1,2.241,abc portfolio flow
ex228,ex228_abc_resyn2a,ex228_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_resyn2a/ex228_abc_resyn2a.aig,27416,26,712816,1,1.822,abc portfolio flow
ex228,ex228_abc_resyn3,ex228_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_resyn3/ex228_abc_resyn3.aig,28809,27,777843,1,1.714,abc portfolio flow
ex228,ex228_abc_compress2,ex228_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_compress2/ex228_abc_compress2.aig,26858,26,698308,1,2.005,abc portfolio flow
ex228,ex228_abc_resyn2rs,ex228_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_resyn2rs/ex228_abc_resyn2rs.aig,26156,25,653900,1,4.477,abc portfolio flow
ex228,ex228_abc_compress2rs,ex228_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_compress2rs/ex228_abc_compress2rs.aig,26116,24,626784,1,4.424,abc portfolio flow
ex228,ex228_abc_dc2,ex228_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dc2/ex228_abc_dc2.aig,25658,21,538818,1,1.929,abc portfolio flow
ex228,ex228_abc_dch,ex228_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dch/ex228_abc_dch.aig,25195,21,529095,1,6.157,abc portfolio flow
ex228,ex228_abc_dc2_dch,ex228_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dc2_dch/ex228_abc_dc2_dch.aig,24784,20,495680,1,6.205,abc portfolio flow
ex228,ex228_abc_dch_dc2,ex228_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dch_dc2/ex228_abc_dch_dc2.aig,24884,21,522564,1,7.059,abc portfolio flow
ex228,ex228_abc_dc2_rw,ex228_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dc2_rw/ex228_abc_dc2_rw.aig,25233,21,529893,1,2.196,abc portfolio flow
ex228,ex228_abc_dch_rw,ex228_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_dch_rw/ex228_abc_dch_rw.aig,24973,21,524433,1,6.510,abc portfolio flow
ex228,ex228_abc_src_rw,ex228_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_src_rw/ex228_abc_src_rw.aig,27355,50,1367750,1,1.511,abc portfolio flow
ex228,ex228_abc_src_rws,ex228_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_src_rws/ex228_abc_src_rws.aig,26735,50,1336750,1,2.819,abc portfolio flow
ex228,ex228_abc_delay_try,ex228_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex228/abc_delay_try/ex228_abc_delay_try.aig,25348,21,532308,1,2.359,abc portfolio flow
ex229,ex229_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex229.aig,18081,40,723240,1,0.602,from baseline directory
ex229,ex229_abc_resyn,ex229_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_resyn/ex229_abc_resyn.aig,13902,26,361452,1,0.992,abc portfolio flow
ex229,ex229_abc_resyn2,ex229_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_resyn2/ex229_abc_resyn2.aig,13598,25,339950,1,1.177,abc portfolio flow
ex229,ex229_abc_resyn2a,ex229_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_resyn2a/ex229_abc_resyn2a.aig,13955,26,362830,1,1.061,abc portfolio flow
ex229,ex229_abc_resyn3,ex229_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_resyn3/ex229_abc_resyn3.aig,14795,27,399465,1,1.017,abc portfolio flow
ex229,ex229_abc_compress2,ex229_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_compress2/ex229_abc_compress2.aig,13581,25,339525,1,1.142,abc portfolio flow
ex229,ex229_abc_resyn2rs,ex229_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_resyn2rs/ex229_abc_resyn2rs.aig,13310,25,332750,1,2.583,abc portfolio flow
ex229,ex229_abc_compress2rs,ex229_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_compress2rs/ex229_abc_compress2rs.aig,13306,24,319344,1,2.493,abc portfolio flow
ex229,ex229_abc_dc2,ex229_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dc2/ex229_abc_dc2.aig,13211,21,277431,1,1.104,abc portfolio flow
ex229,ex229_abc_dch,ex229_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dch/ex229_abc_dch.aig,13011,20,260220,1,2.609,abc portfolio flow
ex229,ex229_abc_dc2_dch,ex229_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dc2_dch/ex229_abc_dc2_dch.aig,12804,20,256080,1,2.699,abc portfolio flow
ex229,ex229_abc_dch_dc2,ex229_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dch_dc2/ex229_abc_dch_dc2.aig,12814,20,256280,1,3.031,abc portfolio flow
ex229,ex229_abc_dc2_rw,ex229_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dc2_rw/ex229_abc_dc2_rw.aig,12969,21,272349,1,1.298,abc portfolio flow
ex229,ex229_abc_dch_rw,ex229_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_dch_rw/ex229_abc_dch_rw.aig,12883,20,257660,1,2.771,abc portfolio flow
ex229,ex229_abc_src_rw,ex229_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_src_rw/ex229_abc_src_rw.aig,13967,38,530746,1,0.907,abc portfolio flow
ex229,ex229_abc_src_rws,ex229_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_src_rws/ex229_abc_src_rws.aig,13686,38,520068,1,1.614,abc portfolio flow
ex229,ex229_abc_delay_try,ex229_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex229/abc_delay_try/ex229_abc_delay_try.aig,13018,21,273378,1,1.378,abc portfolio flow
ex230,ex230_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex230.aig,44104,52,2293408,1,0.652,from baseline directory
ex230,ex230_abc_resyn,ex230_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_resyn/ex230_abc_resyn.aig,33206,26,863356,1,1.487,abc portfolio flow
ex230,ex230_abc_resyn2,ex230_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_resyn2/ex230_abc_resyn2.aig,32744,26,851344,1,1.931,abc portfolio flow
ex230,ex230_abc_resyn2a,ex230_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_resyn2a/ex230_abc_resyn2a.aig,33237,26,864162,1,1.968,abc portfolio flow
ex230,ex230_abc_resyn3,ex230_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_resyn3/ex230_abc_resyn3.aig,34859,28,976052,1,1.651,abc portfolio flow
ex230,ex230_abc_compress2,ex230_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_compress2/ex230_abc_compress2.aig,32729,27,883683,1,1.907,abc portfolio flow
ex230,ex230_abc_resyn2rs,ex230_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_resyn2rs/ex230_abc_resyn2rs.aig,31794,26,826644,1,5.234,abc portfolio flow
ex230,ex230_abc_compress2rs,ex230_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex230/abc_compress2rs/ex230_abc_compress2rs.aig,31794,26,826644,1,5.114,abc portfolio flow
