case,domain,parent_candidate_id,parent_area,parent_delay,parent_adp,source_seed_csv,parent_aig_path,source,tool_chain,candidate_id,equivalent,area,delay,adp,delta_adp,pct_adp_change,runtime_sec,work_deleted,notes
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_resyn2rs,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_resyn2rs,1,126,18,2268,0,0.000000,0.693,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_compress2rs,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_compress2rs,1,126,18,2268,0,0.000000,0.695,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dc2,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dc2,1,126,18,2268,0,0.000000,0.660,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dch,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dch,1,126,18,2268,0,0.000000,0.665,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dc2_dch,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dc2_dch,1,126,18,2268,0,0.000000,0.666,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dch_dc2,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dch_dc2,1,126,19,2394,126,5.555556,0.667,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dc2_rw,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dc2_rw,1,126,18,2268,0,0.000000,0.691,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_dch_rw,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_dch_rw,1,126,18,2268,0,0.000000,0.704,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_src_rw,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_src_rw,1,126,19,2394,126,5.555556,0.687,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc,abc_delay_try,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc_delay_try,1,126,18,2268,0,0.000000,0.693,1,blind current-seed ABC probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,abc9,abc9_syn2_dc2,ex253_semantic_u2_sum8_popcount_laneqcase_default_abc9_syn2_dc2,1,136,19,2584,316,13.932981,0.664,1,blind current-seed ABC9 probe
ex253,float_fp8,ex253_semantic_u2_sum8_popcount_laneqcase_default,126,18,2268,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,mockturtle,mockturtle_resub,ex253_semantic_u2_sum8_popcount_laneqcase_default_mockturtle_resub,1,126,18,2268,0,0.000000,0.629,1,MockTurtle resub AIG flow
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,seed,seed,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,1,662,55,36410,0,0.000000,0.591,1,primary current seed baseline
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_resyn,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_resyn,1,655,55,36025,-385,-1.057402,0.677,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_resyn2,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_resyn2,1,645,55,35475,-935,-2.567976,0.686,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_resyn2a,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_resyn2a,1,656,55,36080,-330,-0.906344,0.672,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_resyn3,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_resyn3,1,659,55,36245,-165,-0.453172,0.634,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_compress2,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_compress2,1,644,57,36708,298,0.818456,0.677,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_resyn2rs,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_resyn2rs,1,627,55,34485,-1925,-5.287009,0.740,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_compress2rs,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_compress2rs,1,621,62,38502,2092,5.745674,0.739,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dc2,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dc2,1,644,56,36064,-346,-0.950288,0.647,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dch,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dch,1,639,55,35145,-1265,-3.474320,0.661,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dc2_dch,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dc2_dch,1,635,55,34925,-1485,-4.078550,0.677,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dch_dc2,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dch_dc2,1,634,57,36138,-272,-0.747048,0.684,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dc2_rw,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dc2_rw,1,643,55,35365,-1045,-2.870091,0.682,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_dch_rw,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_dch_rw,1,635,54,34290,-2120,-5.822576,0.697,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_src_rw,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_src_rw,1,656,63,41328,4918,13.507278,0.665,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_src_rws,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_src_rws,1,639,66,42174,5764,15.830816,0.677,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc,abc_delay_try,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc_delay_try,1,642,55,35310,-1100,-3.021148,0.658,1,blind current-seed ABC probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,abc9,abc9_syn2_dc2,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_abc9_syn2_dc2,1,732,54,39528,3118,8.563581,0.657,1,blind current-seed ABC9 probe
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,mockturtle,mockturtle_resub,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_mockturtle_resub,1,655,55,36025,-385,-1.057402,0.609,1,MockTurtle resub AIG flow
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,mockturtle,mockturtle_balance,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_mockturtle_balance,1,662,55,36410,0,0.000000,0.603,1,MockTurtle balance AIG flow
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,mockturtle,mockturtle_resub_balance,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_mockturtle_resub_balance,1,655,55,36025,-385,-1.057402,0.609,1,MockTurtle resub_balance AIG flow
ex254,float_fp8,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig,662,55,36410,student/seeds/float_fp8/ex240_ex254_current/results/best.csv,student/seeds/float_fp8/ex240_ex254_current/ex254/aigs/ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig.aig,mockturtle,mockturtle_balance_resub,ex254_semantic_e4add_fp4product_grs_magfactored_abc_g_aig_mockturtle_balance_resub,1,656,55,36080,-330,-0.906344,0.605,1,MockTurtle balance_resub AIG flow
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,seed,seed,ex255_umul_wallace_bits_abc_g_aig,1,87,13,1131,0,0.000000,0.095,1,primary current seed baseline
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_resyn,ex255_umul_wallace_bits_abc_g_aig_abc_resyn,1,87,13,1131,0,0.000000,0.161,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_resyn2,ex255_umul_wallace_bits_abc_g_aig_abc_resyn2,1,87,13,1131,0,0.000000,0.163,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_resyn3,ex255_umul_wallace_bits_abc_g_aig_abc_resyn3,1,83,13,1079,-52,-4.597701,0.132,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_resyn2rs,ex255_umul_wallace_bits_abc_g_aig_abc_resyn2rs,1,83,13,1079,-52,-4.597701,0.165,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_compress2rs,ex255_umul_wallace_bits_abc_g_aig_abc_compress2rs,1,82,14,1148,17,1.503095,0.166,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_dc2,ex255_umul_wallace_bits_abc_g_aig_abc_dc2,1,87,13,1131,0,0.000000,0.141,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_dch,ex255_umul_wallace_bits_abc_g_aig_abc_dch,1,87,13,1131,0,0.000000,0.147,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_dc2_dch,ex255_umul_wallace_bits_abc_g_aig_abc_dc2_dch,1,87,13,1131,0,0.000000,0.141,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_dc2_rw,ex255_umul_wallace_bits_abc_g_aig_abc_dc2_rw,1,87,13,1131,0,0.000000,0.159,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_dch_rw,ex255_umul_wallace_bits_abc_g_aig_abc_dch_rw,1,87,13,1131,0,0.000000,0.164,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_src_rw,ex255_umul_wallace_bits_abc_g_aig_abc_src_rw,1,87,13,1131,0,0.000000,0.158,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_src_rws,ex255_umul_wallace_bits_abc_g_aig_abc_src_rws,1,82,14,1148,17,1.503095,0.158,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc,abc_delay_try,ex255_umul_wallace_bits_abc_g_aig_abc_delay_try,1,87,13,1131,0,0.000000,0.163,1,blind current-seed ABC probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,abc9,abc9_syn2_dc2,ex255_umul_wallace_bits_abc_g_aig_abc9_syn2_dc2,1,104,13,1352,221,19.540230,0.136,1,blind current-seed ABC9 probe
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,mockturtle,mockturtle_resub,ex255_umul_wallace_bits_abc_g_aig_mockturtle_resub,1,82,14,1148,17,1.503095,0.103,1,MockTurtle resub AIG flow
ex255,integer,ex255_umul_wallace_bits_abc_g_aig,87,13,1131,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex255/aigs/ex255_umul_wallace_bits_abc_g_aig.aig,mockturtle,mockturtle_balance,ex255_umul_wallace_bits_abc_g_aig_mockturtle_balance,1,87,13,1131,0,0.000000,0.102,1,MockTurtle balance AIG flow
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,seed,seed,ex256_umul_csa_androws_cla_abc_g_aig,1,159,18,2862,0,0.000000,0.096,1,primary current seed baseline
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_resyn,ex256_umul_csa_androws_cla_abc_g_aig_abc_resyn,1,158,18,2844,-18,-0.628931,0.166,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_resyn2,ex256_umul_csa_androws_cla_abc_g_aig_abc_resyn2,1,158,18,2844,-18,-0.628931,0.172,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_resyn2a,ex256_umul_csa_androws_cla_abc_g_aig_abc_resyn2a,1,158,18,2844,-18,-0.628931,0.163,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_resyn3,ex256_umul_csa_androws_cla_abc_g_aig_abc_resyn3,1,156,18,2808,-54,-1.886792,0.137,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_resyn2rs,ex256_umul_csa_androws_cla_abc_g_aig_abc_resyn2rs,1,155,18,2790,-72,-2.515723,0.176,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_compress2rs,ex256_umul_csa_androws_cla_abc_g_aig_abc_compress2rs,1,148,21,3108,246,8.595388,0.177,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dc2,ex256_umul_csa_androws_cla_abc_g_aig_abc_dc2,1,158,18,2844,-18,-0.628931,0.140,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dch,ex256_umul_csa_androws_cla_abc_g_aig_abc_dch,1,158,18,2844,-18,-0.628931,0.142,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dc2_dch,ex256_umul_csa_androws_cla_abc_g_aig_abc_dc2_dch,1,158,18,2844,-18,-0.628931,0.148,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dch_dc2,ex256_umul_csa_androws_cla_abc_g_aig_abc_dch_dc2,1,158,19,3002,140,4.891684,0.148,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dc2_rw,ex256_umul_csa_androws_cla_abc_g_aig_abc_dc2_rw,1,158,18,2844,-18,-0.628931,0.166,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_dch_rw,ex256_umul_csa_androws_cla_abc_g_aig_abc_dch_rw,1,158,18,2844,-18,-0.628931,0.171,1,blind current-seed ABC probe
ex256,integer,ex256_umul_csa_androws_cla_abc_g_aig,159,18,2862,student/seeds/integer/ex255_ex279_current/results/best.csv,student/seeds/integer/ex255_ex279_current/ex256/aigs/ex256_umul_csa_androws_cla_abc_g_aig.aig,abc,abc_src_rw,ex256_umul_csa_androws_cla_abc_g_aig_abc_src_rw,1,158,19,3002,140,4.891684,0.165,1,blind current-seed ABC probe
