case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m8,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m8,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m8.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m8.aig,1,1,1729,18,31122,1.001,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_base_m96,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_base_m96,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_base_m96.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_base_m96.aig,1,1,1765,18,31770,0.994,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_delta_pair_no_defaults,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_delta_pair_no_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_delta_pair_no_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_delta_pair_no_defaults.aig,1,1,1679,18,30222,0.980,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_exp_mant_pair_no_defaults,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,exp_mant_pair_no_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_exp_mant_pair_no_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_exp_mant_pair_no_defaults.aig,1,1,2075,18,37350,0.996,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_positive_xordelta,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,positive_xordelta,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_positive_xordelta.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_positive_xordelta.aig,1,1,1683,19,31977,0.967,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_semantic_exp_delta_fields,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,semantic_exp_delta_fields,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_semantic_exp_delta_fields.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_semantic_exp_delta_fields.aig,1,1,1770,26,46020,0.984,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_semantic_positive_field_defaults,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,semantic_positive_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_semantic_positive_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_semantic_positive_field_defaults.aig,1,1,2223,17,37791,1.003,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_semantic_sign_exp_field_defaults,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,semantic_sign_exp_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_semantic_sign_exp_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_semantic_sign_exp_field_defaults.aig,1,1,2528,16,40448,0.970,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_sign_exp_default_nan_positive_full,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_default_nan_positive_full,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_sign_exp_default_nan_positive_full.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_sign_exp_default_nan_positive_full.aig,1,1,2099,18,37782,1.020,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_sign_exp_default_nan_positive_no_parallel,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_default_nan_positive_no_parallel,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_sign_exp_default_nan_positive_no_parallel.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_sign_exp_default_nan_positive_no_parallel.aig,1,1,2099,18,37782,1.024,current bitlogic/frontend run consolidated recheck
ex204,ex204_bf16_log2_sign_exp_separate_field_defaults,bf16_log2,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,sign_exp_separate_field_defaults,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_bf16_log2_sign_exp_separate_field_defaults.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_bf16_log2_sign_exp_separate_field_defaults.aig,1,1,2384,19,45296,0.955,current bitlogic/frontend run consolidated recheck
ex204,ex204_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_unknown_shared_bdd_16x16_order_14_13_12_11_10_9_8_7_15_6_5_4_3_2_1_0.aig,1,1,1919,21,40299,0.954,current bitlogic/frontend run consolidated recheck
ex204,ex204_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_16x16,DAZ + log2(x) + BF16 RNE + FTZ + canonical NaN,order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/verilog/ex204_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex201_ex204_frontend_bitlogic_20260605_1412/ex204/aigs/ex204_unknown_shared_bdd_16x16_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,1,1802,22,39644,0.947,current bitlogic/frontend run consolidated recheck
