case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,runtime_sec,notes
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_bh1_fix10,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_bh1_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_bh1_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_bh1_fix10.aig,1,1,643,16,10288,12.990,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; generic selected bit overrides bits=12 bit_hi_bits=1 bit_items=42
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_14_bh1_fix10,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_fix5_bits_14_bh1_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_14_bh1_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_14_bh1_fix10.aig,1,1,684,15,10260,13.306,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; generic selected bit overrides bits=14 bit_hi_bits=1 bit_items=22
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_15_bh1_fix10,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_fix5_bits_15_bh1_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_15_bh1_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_15_bh1_fix10.aig,1,1,690,15,10350,13.351,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; generic selected bit overrides bits=15 bit_hi_bits=1 bit_items=11
ex219,ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_cmp_fix10,bf16_reciprocal_cbrt,reciprocal_cbrt,delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_cmp_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/verilog/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_cmp_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex219/aigs/ex219_bf16_reciprocal_cbrt_delta_pair_first_hilo3_bits_6_cmp_fix5_bits_12_cmp_fix10.aig,1,1,680,16,10880,13.506,semantic model exact over 65536 inputs; delta pair base_policy=first delta_mode=hilo3 items=27365; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=684; generic selected bit overrides bits=12 bit_hi_bits=cmp bit_items=34
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_bh1_fix10,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_fix5_bits_4_bh1_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_bh1_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_bh1_fix10.aig,1,1,495,14,6930,22.520,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; generic selected bit overrides bits=4 bit_hi_bits=1 bit_items=10508
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_10_cmp_fix10,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_fix5_bits_10_cmp_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_10_cmp_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_10_cmp_fix10.aig,1,1,538,16,8608,16.947,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; generic selected bit overrides bits=10 bit_hi_bits=cmp bit_items=176
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_cmp_fix10,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_fix5_bits_4_cmp_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_cmp_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_4_cmp_fix10.aig,1,1,584,20,11680,21.196,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; generic selected bit overrides bits=4 bit_hi_bits=cmp bit_items=4234
ex218,ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_9_bh1_fix10,bf16_reciprocal_cube,reciprocal_cube,legacy_value_case_bits_15_cmp_fix5_bits_9_bh1_fix10,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/verilog/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_9_bh1_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex218/aigs/ex218_bf16_reciprocal_cube_legacy_value_case_bits_15_cmp_fix5_bits_9_bh1_fix10.aig,1,1,496,13,6448,20.255,semantic model exact over 65536 inputs; legacy bf16_verilog_search value_case; 65536; selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; generic selected bit overrides bits=9 bit_hi_bits=1 bit_items=2094
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_0_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_0_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_0_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_0_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,586,39,22854,35.967,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=0 bit_hi_bits=cmp bit_items=11514; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_1_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_1_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_1_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_1_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,529,38,20102,34.865,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=1 bit_hi_bits=cmp bit_items=11314; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_2_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_2_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_2_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_2_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,628,24,15072,56.942,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=2 bit_hi_bits=cmp bit_items=15918; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_3_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_3_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_3_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_3_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,526,24,12624,23.678,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=3 bit_hi_bits=cmp bit_items=8130; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_4_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_4_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_4_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_4_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,484,21,10164,14.871,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=4 bit_hi_bits=cmp bit_items=4066; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_5_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,456,14,6384,12.555,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=5 bit_hi_bits=cmp bit_items=2034; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_6_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_6_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_6_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_6_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,487,15,7305,10.993,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=6 bit_hi_bits=cmp bit_items=1022; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_7_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_7_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_7_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_7_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,485,16,7760,10.836,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=7 bit_hi_bits=cmp bit_items=518; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_8_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_8_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_8_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_8_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,491,15,7365,10.797,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=8 bit_hi_bits=cmp bit_items=348; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_9_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_9_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_9_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_9_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,492,15,7380,10.328,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=9 bit_hi_bits=cmp bit_items=216; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_10_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_10_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_10_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_10_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,529,15,7935,11.592,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=10 bit_hi_bits=cmp bit_items=134; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_11_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_11_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_11_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_11_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,495,15,7425,9.913,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=11 bit_hi_bits=cmp bit_items=78; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_12_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_12_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_12_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_12_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,502,15,7530,10.156,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=12 bit_hi_bits=cmp bit_items=52; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_13_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_13_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_13_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_13_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,479,16,7664,9.971,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=13 bit_hi_bits=cmp bit_items=20; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,420,14,5880,9.883,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=14 bit_hi_bits=cmp bit_items=18; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix11,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix11,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix11.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_15_cmp_fix5_manual_sign_non_nan_fix11.aig,1,1,440,14,6160,9.680,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=15 bit_hi_bits=cmp bit_items=10; manual sign bit override sign && !is_nan
