domain,bundle,bundle_type,case,candidate_id,artifact_role,file_type,new_path,sha256,source_path,source_csv,source_run,source_priority,method_signature,area,delay,adp,reference_adp,is_current_best,selection_reason
integer,ex255_ex279_current,current,ex273,ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig,current_best,verilog,student/new_seeds/integer/ex255_ex279_current/ex273/verilog/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.v,37632c9475804466bcb067252aea69e7abcb49006af3bff59b92622241121b46,student/work/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_perbit.v,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,1,current_best
integer,ex255_ex279_current,current,ex273,ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig,current_best,aig,student/new_seeds/integer/ex255_ex279_current/ex273/aigs/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.aig,7f6dd726aa8ad80ab0ca00b0cb32160f185eb2d937734638330cb2398f4b4018,student/work/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.aig,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,1,current_best
integer,ex255_ex279_current,current,ex273,ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig,current_best,metadata,student/new_seeds/integer/ex255_ex279_current/ex273/metadata/ex273_square_hybrid_bddtop4_perbit_wreduce_abc_g_aig.json,93d4a5ad3a1fd64b81fc26f534a5c2489eb90953875c92cd2209ff8967769b48,,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,1,current_best
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.v,07f8c42f08d117aba7906d606f48661084cb4a19591e581b10f318e71a17f3aa,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,371d4a3bb2c662fb22559a168db767a9305589d5f44a485ea748a27c091236d7,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.json,d4c1b554b269fd4dab50890e0ea61943195b5e0c102d6210ac4fb1481a54a6cd,,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,797,33,26301,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_synth_preset,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop4_synth_preset.v,07f8c42f08d117aba7906d606f48661084cb4a19591e581b10f318e71a17f3aa,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,798,33,26334,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_synth_preset,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop4_synth_preset.aig,8186dd5e2045f8ccad6a043978ad1c4b3a8218973cf4f4846af3ccab3c5776f6,student/work/ex273_ex274_frontend_square_block4_decomp_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,798,33,26334,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop4_synth_preset,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop4_synth_preset.json,e1aa2f2ccea0bf787d684d730ce4ec5f21dd7933451fd2d2a6abe577df30b55f,,student/runs/integer/ex273_ex274_frontend_square_block4_decomp_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_block4_decomp_20260609_1240,4,unsigned_square_x_times_x,798,33,26334,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_r9_top2726_interval_overlay,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_r9_top2726_interval_overlay.v,0676cfde5b1dfbeacdad7bfcb04599fa4058c2846600e3569c00b798b7d3f14d,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex273/verilog/ex273_r9_top2726_interval_overlay.v,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_aig|official_evaluate_py|frontend_only,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_r9_top2726_interval_overlay,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_r9_top2726_interval_overlay.aig,7946ca7f33dc1156af76449ff3a1f039e3862fae4b15ec43793af6964a4f5d5e,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex273/aigs/ex273_r9_top2726_interval_overlay.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_aig|official_evaluate_py|frontend_only,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_r9_top2726_interval_overlay,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_r9_top2726_interval_overlay.json,20e91990cc7027349fe33515cfec393d77206c21c2a5b44246b0ac1c85f823f5,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_aig|official_evaluate_py|frontend_only,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset.v,c888cc168ee5ef39d6ef760cd58c1cd5679103c71493abe55f943f90dc6791be,student/work/ex273_ex274_frontend_square_bdd_order_20260609_1345/ex273/verilog/ex273_square_hybrid_bddtop2_trunc_order_outside.v,student/runs/integer/ex273_ex274_frontend_square_bdd_order_20260609_1345/results/candidates.csv,ex273_ex274_frontend_square_bdd_order_20260609_1345,4,unsigned_square_x_times_x,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset.aig,4948c67ad413f47f73ac9d96046b2c79c2d3bb776193e5cb3424d6153319ef05,student/work/ex273_ex274_frontend_square_bdd_order_20260609_1345/ex273/aigs/ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_bdd_order_20260609_1345/results/candidates.csv,ex273_ex274_frontend_square_bdd_order_20260609_1345,4,unsigned_square_x_times_x,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop2_trunc_order_outside_synth_preset.json,105855272e6859b2dc962439abbd341b4c8125f4a6401a2cc71070ecb1fc5dc7,,student/runs/integer/ex273_ex274_frontend_square_bdd_order_20260609_1345/results/candidates.csv,ex273_ex274_frontend_square_bdd_order_20260609_1345,4,unsigned_square_x_times_x,734,36,26424,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_perbit_synth_preset,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop2_perbit_synth_preset.v,3d7965f05613be1d88af250b5f8aa94ad93b7a0d6b3b926ae35e37802f012244,student/work/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop2_perbit.v,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_perbit_synth_preset,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop2_perbit_synth_preset.aig,9f3ac057b618e614678a0c123500b5ecc63209ff7c52eebc83d043cd6b0215c0,student/work/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop2_perbit_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_perbit_synth_preset,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop2_perbit_synth_preset.json,2e6c518f4fbcd99c48df50e42b01b156154d3b9537bbbbca40d186ed85ee0fc6,,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_perbit_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_synth_preset,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/verilog/ex273_square_hybrid_bddtop2_trunc_synth_preset.v,21239d0ccbf74295e550e691b07e87ae2337a2ec0302ba356d6082a296b65e21,student/work/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop2_trunc.v,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_synth_preset,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/aigs/ex273_square_hybrid_bddtop2_trunc_synth_preset.aig,5ae97fc6dbcac5b0fa7311d52f979ec9b3188b96553f75adfd25490a9538726d,student/work/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop2_trunc_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex273,ex273_square_hybrid_bddtop2_trunc_synth_preset,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex273/metadata/ex273_square_hybrid_bddtop2_trunc_synth_preset.json,54e7d6bd808909503e867aa86d521ccbb6f319986673cf8e356a25010bdedc05,,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,735,36,26460,15078,0,backend_start_diverse_noncurrent
integer,ex255_ex279_current,current,ex274,ex274_square_hybrid_bddtop2_trunc_synth_preset,current_best,verilog,student/new_seeds/integer/ex255_ex279_current/ex274/verilog/ex274_square_hybrid_bddtop2_trunc_synth_preset.v,652feba6ac3ce3e28ed9c8850906d437eb55c8060654136b53c8bacc8c6ecd0b,student/work/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2_trunc.v,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,985,42,41370,21630,1,current_best
integer,ex255_ex279_current,current,ex274,ex274_square_hybrid_bddtop2_trunc_synth_preset,current_best,aig,student/new_seeds/integer/ex255_ex279_current/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_synth_preset.aig,0baa0216b9a0076afeb806c86d750a9b2fbf408feccc2eaeb2cdfbf61df5b972,student/work/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,985,42,41370,21630,1,current_best
integer,ex255_ex279_current,current,ex274,ex274_square_hybrid_bddtop2_trunc_synth_preset,current_best,metadata,student/new_seeds/integer/ex255_ex279_current/ex274/metadata/ex274_square_hybrid_bddtop2_trunc_synth_preset.json,38091dbd28e0bc2a63ae90d5e46381ab7d1b7218a8035969a370277bc78e48e3,,student/runs/integer/ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240/results/candidates.csv,ex273_ex274_frontend_square_hybrid_bddtop_trunc_20260609_1240,4,unsigned_square_x_times_x,985,42,41370,21630,1,current_best
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_hybrid_cmptop2_trunc_abc_g_aig,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/verilog/ex274_hybrid_cmptop2_trunc_abc_g_aig.v,87dbdfad89e280ca4fda74fe87d45010f219c8a7e5395c73d145563c77243026,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/verilog/ex274_hybrid_cmptop2_trunc.v,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/integer-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,3,ex274|wide_square_comparator_top_recut|top2_comparator_range_bits_with_truncated_lower_square|selected_high_output_predicates_share_the_truncated_lower_arithmetic_network|abc_g_aig|unsigned_16_square|top2_comparator_plus_lower_arithmetic,986,42,41412,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_hybrid_cmptop2_trunc_abc_g_aig,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/aigs/ex274_hybrid_cmptop2_trunc_abc_g_aig.aig,b622380dbcb8e5654162a27e0c8ad7efe67eda27fc42e16279a862233c7f3430,student/work/ex223_ex299_frontend_parallel_deep_20260614_0943/integer-agent/ex274/aigs/ex274_hybrid_cmptop2_trunc_abc_g_aig.aig,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/integer-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,3,ex274|wide_square_comparator_top_recut|top2_comparator_range_bits_with_truncated_lower_square|selected_high_output_predicates_share_the_truncated_lower_arithmetic_network|abc_g_aig|unsigned_16_square|top2_comparator_plus_lower_arithmetic,986,42,41412,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_hybrid_cmptop2_trunc_abc_g_aig,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/metadata/ex274_hybrid_cmptop2_trunc_abc_g_aig.json,7d5926c2ef412992380ebd192a45b190d700bce7b4641034f14984e6a483b670,,student/frontend_campaigns/campaigns/ex223_ex299_frontend_parallel_deep_20260614_0943/agent_shards/integer-agent/candidates.csv,ex223_ex299_frontend_parallel_deep_20260614_0943,3,ex274|wide_square_comparator_top_recut|top2_comparator_range_bits_with_truncated_lower_square|selected_high_output_predicates_share_the_truncated_lower_arithmetic_network|abc_g_aig|unsigned_16_square|top2_comparator_plus_lower_arithmetic,986,42,41412,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/verilog/ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16.v,11267e9a8acaff4d095b1caf835db35c857bfb2ffdd0ec0f7573be7695505037,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/verilog/ex274_r24_square_frontend_hybrid_bddtop3_trunc.v,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/mixed-r24/candidates.csv,ex200_ex299_frontend_refgap_round24_20260613_0435,3,ex274|unsigned square hybrid selected-top-BDD|top3 truncated shared BDD plus arithmetic lower square|shared selected top-output BDD and arithmetic residual|synth_preset_d16|unsigned_16_square|full square word,1011,41,41451,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/aigs/ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16.aig,900ab8d0ed71bc07c2918dba01ac7d9f3b44866872e5eca5976cd0747164df46,student/work/ex200_ex299_frontend_refgap_round24_20260613_0435/mixed-r24/ex274/aigs/ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16.aig,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/mixed-r24/candidates.csv,ex200_ex299_frontend_refgap_round24_20260613_0435,3,ex274|unsigned square hybrid selected-top-BDD|top3 truncated shared BDD plus arithmetic lower square|shared selected top-output BDD and arithmetic residual|synth_preset_d16|unsigned_16_square|full square word,1011,41,41451,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/metadata/ex274_r24_square_frontend_hybrid_bddtop3_trunc_synth_preset_d16.json,5e5bdc8ab7a823a4834dbc0c045226dfa4d00591f88097ec0df4d41a20c3e701,,student/frontend_campaigns/campaigns/ex200_ex299_frontend_refgap_round24_20260613_0435/agent_shards/mixed-r24/candidates.csv,ex200_ex299_frontend_refgap_round24_20260613_0435,3,ex274|unsigned square hybrid selected-top-BDD|top3 truncated shared BDD plus arithmetic lower square|shared selected top-output BDD and arithmetic residual|synth_preset_d16|unsigned_16_square|full square word,1011,41,41451,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r9_keep_low_topbdd_boundary_optfull,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/verilog/ex274_r9_keep_low_topbdd_boundary_optfull.v,8685f7b229b65655a58def56776c4a430752c2bc1b412ad027b8782dbab67b74,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex274/verilog/ex274_r9_keep_low_topbdd_boundary_optfull.v,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex274|unsigned_16-bit_square|current_top2-BDD_truncated_hybrid_with_keep_attributes_on_low/top_boundary_wires|preserve_lower_truncated_arithmetic_and_selected_top_BDD_boundary_sharing|optfull_aig|official_evaluate_py|frontend_only,987,42,41454,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r9_keep_low_topbdd_boundary_optfull,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/aigs/ex274_r9_keep_low_topbdd_boundary_optfull.aig,247b469d9b64efae77250fc7b51af429a77844ae281be6453fbea00cad076080,student/work/ex204_ex299_frontend_breakthrough_20260614_1051/integer-r9/ex274/aigs/ex274_r9_keep_low_topbdd_boundary_optfull.aig,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex274|unsigned_16-bit_square|current_top2-BDD_truncated_hybrid_with_keep_attributes_on_low/top_boundary_wires|preserve_lower_truncated_arithmetic_and_selected_top_BDD_boundary_sharing|optfull_aig|official_evaluate_py|frontend_only,987,42,41454,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_r9_keep_low_topbdd_boundary_optfull,backend_start_diverse_noncurrent,metadata,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/metadata/ex274_r9_keep_low_topbdd_boundary_optfull.json,418152285b612a9b15915627db997f647d4e5a483675963e5a14d3b5f39034bc,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/candidates.csv,ex204_ex299_frontend_breakthrough_20260614_1051,3,ex274|unsigned_16-bit_square|current_top2-BDD_truncated_hybrid_with_keep_attributes_on_low/top_boundary_wires|preserve_lower_truncated_arithmetic_and_selected_top_BDD_boundary_sharing|optfull_aig|official_evaluate_py|frontend_only,987,42,41454,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_square_hybrid_cmptop2_trunc_synth_preset,backend_start_diverse_noncurrent,verilog,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/verilog/ex274_square_hybrid_cmptop2_trunc_synth_preset.v,2e70b964a9262bd910491963654afa287a451eae5c2a644bb2c66ea8479a4580,student/work/ex273_ex274_frontend_square_cmptop_trunc_20260609_1345/ex274/verilog/ex274_square_hybrid_cmptop2_trunc.v,student/runs/integer/ex273_ex274_frontend_square_cmptop_trunc_20260609_1345/results/candidates.csv,ex273_ex274_frontend_square_cmptop_trunc_20260609_1345,4,unsigned_square_x_times_x,988,42,41496,21630,0,backend_start_diverse_noncurrent
integer,ex255_ex279_backend_candidates_20260614_2011,backend_candidates,ex274,ex274_square_hybrid_cmptop2_trunc_synth_preset,backend_start_diverse_noncurrent,aig,student/new_seeds/integer/ex255_ex279_backend_candidates_20260614_2011/ex274/aigs/ex274_square_hybrid_cmptop2_trunc_synth_preset.aig,e6b6a3ff236fa7411f10705dff0dbd0de7e214f34c913816b54d8223e78997ab,student/work/ex273_ex274_frontend_square_cmptop_trunc_20260609_1345/ex274/aigs/ex274_square_hybrid_cmptop2_trunc_synth_preset.aig,student/runs/integer/ex273_ex274_frontend_square_cmptop_trunc_20260609_1345/results/candidates.csv,ex273_ex274_frontend_square_cmptop_trunc_20260609_1345,4,unsigned_square_x_times_x,988,42,41496,21630,0,backend_start_diverse_noncurrent
