case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex202,ex202_bf16_exp10_default_se17e_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 04 word 3e9c
ex202,ex202_bf16_exp10_default_se17e_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 08 word 3e97
ex202,ex202_bf16_exp10_default_se17e_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 10 word 3e8c
ex202,ex202_bf16_exp10_default_se17e_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 20 word 3e73
ex202,ex202_bf16_exp10_default_se17e_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 30 word 3e52
ex202,ex202_bf16_exp10_default_se17e_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 40 word 3e36
ex202,ex202_bf16_exp10_default_se17e_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 50 word 3e1e
ex202,ex202_bf16_exp10_default_se17e_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 60 word 3e09
ex202,ex202_bf16_exp10_default_se17e_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 70 word 3dec
ex202,ex202_bf16_exp10_default_se17e_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17e_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17e_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17e_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 17e default changed from 3ea2 to mant 7f word 3dcf
ex202,ex202_bf16_exp10_default_se17f_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 01 word 3dc9
ex202,ex202_bf16_exp10_default_se17f_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 02 word 3dc6
ex202,ex202_bf16_exp10_default_se17f_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 04 word 3dbf
ex202,ex202_bf16_exp10_default_se17f_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 08 word 3db1
ex202,ex202_bf16_exp10_default_se17f_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 10 word 3d9a
ex202,ex202_bf16_exp10_default_se17f_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 20 word 3d66
ex202,ex202_bf16_exp10_default_se17f_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 30 word 3d2d
ex202,ex202_bf16_exp10_default_se17f_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 40 word 3d02
ex202,ex202_bf16_exp10_default_se17f_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 50 word 3cc2
ex202,ex202_bf16_exp10_default_se17f_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 60 word 3c92
ex202,ex202_bf16_exp10_default_se17f_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 70 word 3c5a
ex202,ex202_bf16_exp10_default_se17f_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se17f_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se17f_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se17f_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 17f default changed from 3dcd to mant 7f word 3c27
ex202,ex202_bf16_exp10_default_se180_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 01 word 3c1e
ex202,ex202_bf16_exp10_default_se180_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 02 word 3c18
ex202,ex202_bf16_exp10_default_se180_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 04 word 3c0e
ex202,ex202_bf16_exp10_default_se180_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 08 word 3bf6
ex202,ex202_bf16_exp10_default_se180_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 10 word 3bb8
ex202,ex202_bf16_exp10_default_se180_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 20 word 3b4f
ex202,ex202_bf16_exp10_default_se180_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 30 word 3ae9
ex202,ex202_bf16_exp10_default_se180_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 40 word 3a83
ex202,ex202_bf16_exp10_default_se180_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 50 word 3a13
ex202,ex202_bf16_exp10_default_se180_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 60 word 39a6
ex202,ex202_bf16_exp10_default_se180_m70,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m70,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m70.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m70.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 70 word 393a
ex202,ex202_bf16_exp10_default_se180_m7f,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se180_m7f,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se180_m7f.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se180_m7f.aig,1,1,3702,16,59232,current best shape with sign_exp 180 default changed from 3c24 to mant 7f word 38d9
ex202,ex202_bf16_exp10_default_se181_m01,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m01,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m01.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m01.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 01 word 38c3
ex202,ex202_bf16_exp10_default_se181_m02,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m02,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m02.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m02.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 02 word 38b6
ex202,ex202_bf16_exp10_default_se181_m04,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m04,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m04.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m04.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 04 word 389d
ex202,ex202_bf16_exp10_default_se181_m08,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m08,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m08.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m08.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 08 word 386c
ex202,ex202_bf16_exp10_default_se181_m10,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m10,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m10.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m10.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 10 word 3805
ex202,ex202_bf16_exp10_default_se181_m20,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m20,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m20.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m20.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 20 word 3728
ex202,ex202_bf16_exp10_default_se181_m30,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m30,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m30.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m30.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 30 word 3654
ex202,ex202_bf16_exp10_default_se181_m40,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m40,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m40.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m40.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 40 word 3586
ex202,ex202_bf16_exp10_default_se181_m50,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m50,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m50.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m50.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 50 word 34aa
ex202,ex202_bf16_exp10_default_se181_m60,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,default_choice_se181_m60,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_default_se181_m60.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_default_se181_m60.aig,1,1,3702,16,59232,current best shape with sign_exp 181 default changed from 38d2 to mant 60 word 33d7
