case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex260,ex260_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig,1,88,14,1232,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_hcla1_abc_g_aig.aig,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_hcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig,1,493,27,13311,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig,1,489,29,14181,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13,1,490,28,13720,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla1_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla1; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla7_abc_g_aig,1,484,28,13552,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla7_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla7_wreduce_abc_g_aig,1,485,30,14550,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla7_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla7_synth_preset_d13,1,493,28,13804,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla7_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla7; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla8_abc_g_aig,1,485,29,14065,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla8_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla8_wreduce_abc_g_aig,1,486,30,14580,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla8_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13,1,490,30,14700,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_hcla8_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_hcla8; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig,1,487,27,13149,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla1_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig,1,483,28,13524,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla1_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13,1,487,29,14123,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla1_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla1; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla7_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla7_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13,1,486,28,13608,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla7_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla7; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig,1,488,29,14152,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla8_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig,1,488,29,14152,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla8_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13,1,487,29,14123,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_rhcla8_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_rhcla8; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla1_abc_g_aig,1,493,28,13804,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla1_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla1_wreduce_abc_g_aig,1,489,28,13692,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla1_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla1_synth_preset_d13,1,489,27,13203,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla1_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla1; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla7_abc_g_aig,1,491,27,13257,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla7_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla7_wreduce_abc_g_aig,1,491,27,13257,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla7_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla7_synth_preset_d13,1,488,29,14152,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla7_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla7; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla8_abc_g_aig,1,492,28,13776,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla8_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla8_wreduce_abc_g_aig,1,492,28,13776,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla8_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla8_synth_preset_d13,1,489,29,14181,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla8_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla8; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,1,491,28,13748,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,1,481,28,13468,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig,1,490,28,13720,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig,1,492,27,13284,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13,1,488,27,13176,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_outside_rhcla2_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_outside_rhcla2; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig,1,486,27,13122,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig,1,485,29,14065,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_wreduce_abc_g_aig.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13,1,489,29,14181,student/work/ex260_ex264_frontend_smul_order_edge_start_20260609_0605/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d13.aig,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d13
