case,domain,run_id,stage,method_hint,method_signature,case_scope,summary_csv,best_adp,source_root,path,notes
ex215,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex215|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,4140,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753,backend,backend_portfolio_v2_cycles3_jobs16,ex215|backend|backend_portfolio_v2_cycles3_jobs16,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,3440,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex215|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,3430,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex215|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,3290,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex215|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,3310,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_current,frontend,current,ex215|frontend|current,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_current/results/summary.csv,4680,student/runs,student/runs/bf16/ex200_ex219_current/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex215_ex219_frontend_bf16_deep2_20260606_1726,frontend,frontend_bf16_deep2,ex215|frontend|frontend_bf16_deep2,"ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex215_ex219_frontend_bf16_deep2_20260606_1726/results/summary.csv,4680,student/runs,student/runs/bf16/ex215_ex219_frontend_bf16_deep2_20260606_1726/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex215_ex219_frontend_bf16_semantic_20260606_1447,frontend,frontend_bf16_semantic,ex215|frontend|frontend_bf16_semantic,"ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/summary.csv,4680,student/runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,newseeds_backend_full_20260614_1420_bf16_feedback_short,backend,newseeds_backend_full_20260614_1420_bf16_feedback_short,ex215|backend|newseeds_backend_full_20260614_1420_bf16_feedback_short,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,3320,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,newseeds_backend_full_20260614_1420_bf16_v3a,backend,newseeds_backend_full_20260614_1420_bf16_v3a,ex215|backend|newseeds_backend_full_20260614_1420_bf16_v3a,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,3340,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex215|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,backend,backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,ex215|backend|backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_1950,backend,backend_portfolio_v2_full,ex215|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_1950,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex215|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_2152,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex215|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_20260613_0956,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex215|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_commandfix_20260613_1404,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3b_bounded_20260613_2237,backend,backend_v3b_bounded,ex215|backend|backend_v3b_bounded,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_bounded_20260613_2237,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3b_postpareto_20260613_1706,backend,backend_v3b_postpareto,ex215|backend|backend_v3b_postpareto,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postpareto_20260613_1706,auto-indexed from existing artifacts
ex215,bf16,ex200_ex219_backend_v3b_postrefine_20260614_0116,backend,backend_v3b_postrefine,ex215|backend|backend_v3b_postrefine,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postrefine_20260614_0116,auto-indexed from existing artifacts
ex215,bf16,ex215_ex219_frontend_bf16_deep2_20260606_1726,frontend,frontend_bf16_deep2,ex215|frontend|frontend_bf16_deep2,"ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726,auto-indexed from existing artifacts
ex215,bf16,ex215_ex219_frontend_bf16_semantic_20260606_1447,frontend,frontend_bf16_semantic,ex215|frontend|frontend_bf16_semantic,"ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex216|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,4236,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753,backend,backend_portfolio_v2_cycles3_jobs16,ex216|backend|backend_portfolio_v2_cycles3_jobs16,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,3600,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex216|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,3550,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex216|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,3360,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex216|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,3177,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_current,frontend,current,ex216|frontend|current,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_current/results/summary.csv,5772,student/runs,student/runs/bf16/ex200_ex219_current/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex215_ex219_frontend_bf16_deep2_20260606_1726,frontend,frontend_bf16_deep2,ex216|frontend|frontend_bf16_deep2,"ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex215_ex219_frontend_bf16_deep2_20260606_1726/results/summary.csv,5772,student/runs,student/runs/bf16/ex215_ex219_frontend_bf16_deep2_20260606_1726/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex215_ex219_frontend_bf16_semantic_20260606_1447,frontend,frontend_bf16_semantic,ex216|frontend|frontend_bf16_semantic,"ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/summary.csv,6118,student/runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex216_ex218_ex219_frontend_bf16_deep_20260606_1600,frontend,frontend_bf16_deep,ex216|frontend|frontend_bf16_deep,"ex216,ex218,ex219",student/runs/bf16/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/results/summary.csv,5880,student/runs,student/runs/bf16/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,newseeds_backend_full_20260614_1420_bf16_feedback_short,backend,newseeds_backend_full_20260614_1420_bf16_feedback_short,ex216|backend|newseeds_backend_full_20260614_1420_bf16_feedback_short,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,3366,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_feedback_short/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,newseeds_backend_full_20260614_1420_bf16_v3a,backend,newseeds_backend_full_20260614_1420_bf16_v3a,ex216|backend|newseeds_backend_full_20260614_1420_bf16_v3a,,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,3366,student/runs,student/runs/bf16/newseeds_backend_full_20260614_1420_bf16_v3a/results/summary.csv,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex216|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v1_full_20260610_1738,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,backend,backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,ex216|backend|backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753_curr,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_1950,backend,backend_portfolio_v2_full,ex216|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_1950,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex216|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_portfolio_v2_full_20260610_2152,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex216|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_20260613_0956,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex216|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3_ga_commandfix_20260613_1404,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3b_bounded_20260613_2237,backend,backend_v3b_bounded,ex216|backend|backend_v3b_bounded,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_bounded_20260613_2237,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3b_postpareto_20260613_1706,backend,backend_v3b_postpareto,ex216|backend|backend_v3b_postpareto,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postpareto_20260613_1706,auto-indexed from existing artifacts
ex216,bf16,ex200_ex219_backend_v3b_postrefine_20260614_0116,backend,backend_v3b_postrefine,ex216|backend|backend_v3b_postrefine,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex200_ex219_backend_v3b_postrefine_20260614_0116,auto-indexed from existing artifacts
ex216,bf16,ex215_ex219_frontend_bf16_deep2_20260606_1726,frontend,frontend_bf16_deep2,ex216|frontend|frontend_bf16_deep2,"ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex215_ex219_frontend_bf16_deep2_20260606_1726,auto-indexed from existing artifacts
ex216,bf16,ex215_ex219_frontend_bf16_semantic_20260606_1447,frontend,frontend_bf16_semantic,ex216|frontend|frontend_bf16_semantic,"ex215,ex216,ex217,ex218,ex219",,,student/work,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447,auto-indexed from existing artifacts
ex216,bf16,ex216_backend_v3b_cliff_smoke_20260613_1430,backend,backend_v3b_cliff_smoke,ex216|backend|backend_v3b_cliff_smoke,ex216,,,student/work,student/work/ex216_backend_v3b_cliff_smoke_20260613_1430,auto-indexed from existing artifacts
ex216,bf16,ex216_ex218_ex219_frontend_bf16_deep_20260606_1600,frontend,frontend_bf16_deep,ex216|frontend|frontend_bf16_deep,"ex216,ex218,ex219",,,student/work,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600,auto-indexed from existing artifacts
ex217,bf16,ex200_ex219_backend_portfolio_v1_full_20260610_1738,backend,backend_portfolio_v1_full,ex217|backend|backend_portfolio_v1_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,6012,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v1_full_20260610_1738/results/summary.csv,auto-indexed from existing artifacts
ex217,bf16,ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753,backend,backend_portfolio_v2_cycles3_jobs16,ex217|backend|backend_portfolio_v2_cycles3_jobs16,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,5640,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_cycles3_jobs16_20260611_0753/results/summary.csv,auto-indexed from existing artifacts
ex217,bf16,ex200_ex219_backend_portfolio_v2_full_20260610_2152,backend,backend_portfolio_v2_full,ex217|backend|backend_portfolio_v2_full,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,5652,student/runs,student/runs/bf16/ex200_ex219_backend_portfolio_v2_full_20260610_2152/results/summary.csv,auto-indexed from existing artifacts
ex217,bf16,ex200_ex219_backend_v3_ga_20260613_0956,backend,backend_v3_ga,ex217|backend|backend_v3_ga,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,5496,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_20260613_0956/results/summary.csv,auto-indexed from existing artifacts
ex217,bf16,ex200_ex219_backend_v3_ga_commandfix_20260613_1404,backend,backend_v3_ga_commandfix,ex217|backend|backend_v3_ga_commandfix,"ex200,ex201,ex202,ex203,ex204,ex205,ex206,ex207,ex208,ex209,ex210,ex211,ex212,ex213,ex214,ex215,ex216,ex217,ex218,ex219",student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,5280,student/runs,student/runs/bf16/ex200_ex219_backend_v3_ga_commandfix_20260613_1404/results/summary.csv,auto-indexed from existing artifacts
