case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex276,ex276_isqrt_prefix3_range_synth_preset,unsigned_floor_isqrt,prefix3_range+synth_preset,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_synth_preset.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.373,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=synth_preset
ex276,ex276_isqrt_prefix3_range_synth_preset_d6,unsigned_floor_isqrt,prefix3_range+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_synth_preset_d6.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.376,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=synth_preset_d6
ex276,ex276_isqrt_prefix3_range_synth_preset_d8,unsigned_floor_isqrt,prefix3_range+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_synth_preset_d8.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.371,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=synth_preset_d8
ex276,ex276_isqrt_prefix3_range_synth_preset_d10,unsigned_floor_isqrt,prefix3_range+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_synth_preset_d10.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.375,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=synth_preset_d10
ex276,ex276_isqrt_prefix3_range_abc_g_aig_d6,unsigned_floor_isqrt,prefix3_range+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_abc_g_aig_d6.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.299,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=abc_g_aig_d6
ex276,ex276_isqrt_prefix3_range_abc_g_aig_d8,unsigned_floor_isqrt,prefix3_range+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_abc_g_aig_d8.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.291,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=abc_g_aig_d8
ex276,ex276_isqrt_prefix3_range_abc_g_aig_d10,unsigned_floor_isqrt,prefix3_range+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix3_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix3_range_abc_g_aig_d10.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.293,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix3_range; flow=abc_g_aig_d10
ex276,ex276_isqrt_prefix5_range_abc_g_aig,unsigned_floor_isqrt,prefix5_range+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_abc_g_aig.aig,1,1,1,132,9,1188,632,1.879747,0,0,0.280,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=abc_g_aig
ex276,ex276_isqrt_prefix5_range_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_range+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_wreduce_abc_g_aig.aig,1,1,1,133,10,1330,632,2.104430,0,0,0.265,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_prefix5_range_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_range+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_arith_wreduce_aig.aig,1,1,1,132,9,1188,632,1.879747,0,0,0.267,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=arith_wreduce_aig
ex276,ex276_isqrt_prefix5_range_synth_preset,unsigned_floor_isqrt,prefix5_range+synth_preset,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_synth_preset.aig,1,1,1,125,10,1250,632,1.977848,0,0,0.341,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=synth_preset
ex276,ex276_isqrt_prefix5_range_synth_preset_d6,unsigned_floor_isqrt,prefix5_range+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_synth_preset_d6.aig,1,1,1,125,10,1250,632,1.977848,0,0,0.343,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=synth_preset_d6
ex276,ex276_isqrt_prefix5_range_synth_preset_d8,unsigned_floor_isqrt,prefix5_range+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_synth_preset_d8.aig,1,1,1,125,10,1250,632,1.977848,0,0,0.340,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=synth_preset_d8
ex276,ex276_isqrt_prefix5_range_synth_preset_d10,unsigned_floor_isqrt,prefix5_range+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_synth_preset_d10.aig,1,1,1,125,10,1250,632,1.977848,0,0,0.341,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=synth_preset_d10
ex276,ex276_isqrt_prefix5_range_abc_g_aig_d6,unsigned_floor_isqrt,prefix5_range+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_abc_g_aig_d6.aig,1,1,1,132,9,1188,632,1.879747,0,0,0.286,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=abc_g_aig_d6
ex276,ex276_isqrt_prefix5_range_abc_g_aig_d8,unsigned_floor_isqrt,prefix5_range+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_abc_g_aig_d8.aig,1,1,1,132,9,1188,632,1.879747,0,0,0.281,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=abc_g_aig_d8
ex276,ex276_isqrt_prefix5_range_abc_g_aig_d10,unsigned_floor_isqrt,prefix5_range+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_prefix5_range.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_prefix5_range_abc_g_aig_d10.aig,1,1,1,132,9,1188,632,1.879747,0,0,0.286,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix5_range; flow=abc_g_aig_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig,unsigned_floor_isqrt,bdd_outside+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.258,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig
ex276,ex276_isqrt_bdd_outside_wreduce_abc_g_aig,unsigned_floor_isqrt,bdd_outside+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_wreduce_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.231,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_bdd_outside_arith_wreduce_aig,unsigned_floor_isqrt,bdd_outside+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_arith_wreduce_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.228,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=arith_wreduce_aig
ex276,ex276_isqrt_bdd_outside_synth_preset,unsigned_floor_isqrt,bdd_outside+synth_preset,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.306,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset
ex276,ex276_isqrt_bdd_outside_synth_preset_d6,unsigned_floor_isqrt,bdd_outside+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d6.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.305,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d6
ex276,ex276_isqrt_bdd_outside_synth_preset_d8,unsigned_floor_isqrt,bdd_outside+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d8.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.300,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d8
ex276,ex276_isqrt_bdd_outside_synth_preset_d10,unsigned_floor_isqrt,bdd_outside+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d10.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.307,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d6,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d6.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.228,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d6
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d8,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d8.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.228,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d8
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d10,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d10.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.225,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d10
ex276,ex276_isqrt_bdd_swapmsb_abc_g_aig,unsigned_floor_isqrt,bdd_swapmsb+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_abc_g_aig.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.208,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=abc_g_aig
ex276,ex276_isqrt_bdd_swapmsb_wreduce_abc_g_aig,unsigned_floor_isqrt,bdd_swapmsb+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_wreduce_abc_g_aig.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.209,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_bdd_swapmsb_arith_wreduce_aig,unsigned_floor_isqrt,bdd_swapmsb+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_arith_wreduce_aig.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.211,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=arith_wreduce_aig
ex276,ex276_isqrt_bdd_swapmsb_synth_preset,unsigned_floor_isqrt,bdd_swapmsb+synth_preset,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_synth_preset.aig,1,1,1,106,11,1166,632,1.844937,0,0,0.284,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=synth_preset
ex276,ex276_isqrt_bdd_swapmsb_synth_preset_d6,unsigned_floor_isqrt,bdd_swapmsb+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_synth_preset_d6.aig,1,1,1,106,11,1166,632,1.844937,0,0,0.286,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=synth_preset_d6
ex276,ex276_isqrt_bdd_swapmsb_synth_preset_d8,unsigned_floor_isqrt,bdd_swapmsb+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_synth_preset_d8.aig,1,1,1,106,11,1166,632,1.844937,0,0,0.279,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=synth_preset_d8
ex276,ex276_isqrt_bdd_swapmsb_synth_preset_d10,unsigned_floor_isqrt,bdd_swapmsb+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_synth_preset_d10.aig,1,1,1,106,11,1166,632,1.844937,0,0,0.282,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=synth_preset_d10
ex276,ex276_isqrt_bdd_swapmsb_abc_g_aig_d6,unsigned_floor_isqrt,bdd_swapmsb+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_abc_g_aig_d6.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.203,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=abc_g_aig_d6
ex276,ex276_isqrt_bdd_swapmsb_abc_g_aig_d8,unsigned_floor_isqrt,bdd_swapmsb+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_abc_g_aig_d8.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.202,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=abc_g_aig_d8
ex276,ex276_isqrt_bdd_swapmsb_abc_g_aig_d10,unsigned_floor_isqrt,bdd_swapmsb+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_bdd_swapmsb.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_bdd_swapmsb_abc_g_aig_d10.aig,1,1,1,110,11,1210,632,1.914557,0,0,0.208,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_swapmsb; flow=abc_g_aig_d10
ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_abc_g_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.240,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=abc_g_aig
ex276,ex276_isqrt_cofbdd4_reverse_wreduce_abc_g_aig,unsigned_floor_isqrt,cofbdd4_reverse+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_wreduce_abc_g_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.240,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_cofbdd4_reverse_arith_wreduce_aig,unsigned_floor_isqrt,cofbdd4_reverse+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_arith_wreduce_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.241,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=arith_wreduce_aig
ex276,ex276_isqrt_cofbdd4_reverse_synth_preset,unsigned_floor_isqrt,cofbdd4_reverse+synth_preset,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_synth_preset.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.328,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=synth_preset
ex276,ex276_isqrt_cofbdd4_reverse_synth_preset_d6,unsigned_floor_isqrt,cofbdd4_reverse+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_synth_preset_d6.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.326,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=synth_preset_d6
ex276,ex276_isqrt_cofbdd4_reverse_synth_preset_d8,unsigned_floor_isqrt,cofbdd4_reverse+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_synth_preset_d8.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.330,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=synth_preset_d8
ex276,ex276_isqrt_cofbdd4_reverse_synth_preset_d10,unsigned_floor_isqrt,cofbdd4_reverse+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_synth_preset_d10.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.328,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=synth_preset_d10
ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig_d6,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_abc_g_aig_d6.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.238,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d6
ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig_d8,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_abc_g_aig_d8.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.241,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d8
ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig_d10,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/ex276/aigs/ex276_isqrt_cofbdd4_reverse_abc_g_aig_d10.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.244,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d10
