case,mode,order,selector_policy,matches,total_rows,match_ratio,bit_mismatches,total_bits,bit_match_ratio,notes
ex286,selector_specific,selector_specific,selector_specific_mode_order,130,8192,0.015869,47342,106496,0.555457,selectors=raw3:raw10:xor6_7; policies=0:parking:outside;1:parking:homes_last;2:parking:homes_last;3:parking:outside;4:parking:outside;5:parking:outside;6:parking:center;7:parking:center
ex288,sandpile_cycle,homes_last,rotate_selector_rev,117,32768,0.003571,227601,491520,0.536945,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex288,parking,homes_first,none,116,32768,0.003540,226694,491520,0.538790,selectors=raw13:raw10:xor6_7; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1;sel=0;pred=0x6000;exp=0xc
ex289,selector_specific,selector_specific,selector_specific_mode_order,177,65536,0.002701,483574,1048576,0.538828,selectors=xor10_11:xor6_7:raw15:raw14; policies=0:balanced_parking:natural;1:parking:reverse;2:sandpile_line:reverse;3:parking:reverse;4:binary:outside;5:parking:reverse;6:parking:reverse;7:parking:homes_rev_first;8:binary:center;9:parking:natural;10:balanced_parking:reverse;11:parking:center;12:binary:homes_rev_first;13:parking:natural;14:parking:reverse;15:parking:center
ex289,parking,reverse,none,167,65536,0.002548,489424,1048576,0.533249,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,reverse,rotate_selector,167,65536,0.002548,489424,1048576,0.533249,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,reverse,rotate_selector_rev,167,65536,0.002548,489424,1048576,0.533249,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,reverse,rotate_selector_rev,157,65536,0.002396,489880,1048576,0.532814,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,reverse,rotate_selector,157,65536,0.002396,490080,1048576,0.532623,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,reverse,none,157,65536,0.002396,490140,1048576,0.532566,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_rev_first,none,157,65536,0.002396,490140,1048576,0.532566,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_rev_first,rotate_selector_rev,157,65536,0.002396,490348,1048576,0.532368,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,homes_rev_first,none,157,65536,0.002396,494600,1048576,0.528313,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,homes_rev_first,rotate_selector,157,65536,0.002396,494600,1048576,0.528313,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,homes_rev_first,rotate_selector_rev,157,65536,0.002396,494600,1048576,0.528313,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_last,rotate_selector,156,65536,0.002380,490328,1048576,0.532387,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_last,rotate_selector_rev,156,65536,0.002380,490530,1048576,0.532194,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,natural,none,156,65536,0.002380,490532,1048576,0.532192,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_first,none,156,65536,0.002380,490532,1048576,0.532192,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_last,none,156,65536,0.002380,490532,1048576,0.532192,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,natural,rotate_selector_rev,156,65536,0.002380,490600,1048576,0.532127,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,natural,rotate_selector,156,65536,0.002380,490724,1048576,0.532009,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_first,rotate_selector_rev,156,65536,0.002380,490724,1048576,0.532009,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,outside,rotate_selector,155,65536,0.002365,490054,1048576,0.532648,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_rev_first,rotate_selector,155,65536,0.002365,490144,1048576,0.532562,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,outside,none,155,65536,0.002365,490216,1048576,0.532494,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,center,rotate_selector_rev,155,65536,0.002365,490420,1048576,0.532299,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,homes_first,rotate_selector,155,65536,0.002365,490662,1048576,0.532068,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,center,none,155,65536,0.002365,490724,1048576,0.532009,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,outside,rotate_selector_rev,154,65536,0.002350,490034,1048576,0.532667,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,balanced_parking,center,rotate_selector,154,65536,0.002350,490628,1048576,0.532101,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,center,none,154,65536,0.002350,490938,1048576,0.531805,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,center,rotate_selector,154,65536,0.002350,490938,1048576,0.531805,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,center,rotate_selector_rev,154,65536,0.002350,490938,1048576,0.531805,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,natural,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,natural,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,natural,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,reverse,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,center,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,center,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,center,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,outside,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,outside,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,outside,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_first,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_first,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_first,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_last,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_last,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_last,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_rev_first,none,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_rev_first,rotate_selector,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,homes_rev_first,rotate_selector_rev,153,65536,0.002335,489306,1048576,0.533361,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,reverse,none,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_line,reverse,rotate_selector_rev,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,natural,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,natural,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,natural,rotate_selector_rev,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,reverse,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,reverse,rotate_selector,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,reverse,rotate_selector_rev,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,center,none,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,center,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,center,rotate_selector_rev,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,outside,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,outside,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,outside,rotate_selector_rev,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_first,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_first,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_first,rotate_selector_rev,152,65536,0.002319,489307,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_last,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_last,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_last,rotate_selector_rev,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_rev_first,none,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_rev_first,rotate_selector,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,sandpile_cycle,homes_rev_first,rotate_selector_rev,152,65536,0.002319,489308,1048576,0.533360,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,natural,none,148,65536,0.002258,489352,1048576,0.533318,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,natural,rotate_selector,148,65536,0.002258,489352,1048576,0.533318,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,natural,rotate_selector_rev,148,65536,0.002258,489352,1048576,0.533318,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,outside,none,148,65536,0.002258,491438,1048576,0.531328,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,outside,rotate_selector,148,65536,0.002258,491438,1048576,0.531328,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,outside,rotate_selector_rev,148,65536,0.002258,491438,1048576,0.531328,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
ex289,parking,homes_first,none,146,65536,0.002228,491846,1048576,0.530939,selectors=xor10_11:xor6_7:raw15:raw14; first=occ=0:0:0:0:0:0:0:0:0:0:0:0:0:1:1:0;sel=0;pred=0x6000;exp=0xc
